,time,surface_latent_heat_flux_sum,band,surface_solar_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,temperature_2m,snow_depth,surface_thermal_radiation_downwards_sum,total_precipitation_sum,skin_temperature,snowfall_sum,surface_snow_amount,surface_sensible_heat_flux_sum
1046,2035-07-16 12:00:00,89.79856,band_3,226.09058,33.39527,281.63153,285.44827,0.0,330.44046,4.7451147e-05,285.63025,2.3717587e-07,0.0,28.265528
1047,2035-07-16 12:00:00,82.05805,band_4,205.64316,32.595936,282.29175,284.86478,0.0,332.2048,3.4954293e-05,285.17545,3.6347154e-07,0.0,40.75508
1048,2035-07-16 12:00:00,63.024963,band_5,215.88927,31.66987,279.6453,284.13358,7.010003e-08,329.47412,3.1050306e-05,284.0628,2.3138937e-06,0.034247335,29.560081
1049,2035-07-16 12:00:00,-1.1034999,band_6,206.11661,17.450623,277.75577,276.6712,0.00015653185,313.34497,1.6604674e-05,274.58228,2.6762114e-06,0.0,0.07740912
1050,2035-08-16 12:00:00,55.09242,band_1,149.13316,37.150543,284.90524,283.41632,0.0,331.9163,6.219578e-05,283.4706,8.505248e-06,0.0013317878,8.14397
1051,2035-08-16 12:00:00,68.66505,band_2,153.10365,35.497513,283.2509,283.58472,0.0,329.02713,3.3853914e-05,283.62424,1.4077903e-06,1.2575079e-08,7.3624306
1052,2035-08-16 12:00:00,62.282265,band_3,138.513,34.749565,283.01282,283.84995,0.0,334.20996,4.035472e-05,283.77664,1.6751704e-07,0.0,3.2550566
1053,2035-08-16 12:00:00,60.074635,band_4,148.58243,33.766563,282.82632,283.6911,0.0,335.39465,2.8999371e-05,283.7347,4.392759e-07,0.0,8.429725
1054,2035-08-16 12:00:00,51.356483,band_5,150.00441,32.65104,280.3174,282.89188,0.0,324.64435,1.34818065e-05,282.6309,9.850334e-07,0.0,23.036522
1055,2035-08-16 12:00:00,8.491968,band_6,153.39714,16.262897,279.9578,279.22714,0.0,320.20636,1.1734804e-05,277.8539,1.4598062e-06,0.0,0.9511074
1056,2035-09-16 00:00:00,42.09997,band_1,91.34802,40.763638,281.70438,276.32373,0.0,289.35706,5.1793166e-05,278.3815,4.1136536e-05,24.804714,16.858662
1057,2035-09-16 00:00:00,48.22602,band_2,85.9224,38.56607,280.79797,275.38086,0.0,288.30606,4.4968747e-05,278.26065,2.8350307e-05,7.294227,20.800262
1058,2035-09-16 00:00:00,35.363693,band_3,89.84211,37.355587,280.7012,274.15637,0.0,281.7619,3.4237986e-05,276.22742,2.2725073e-05,8.893215,16.102324
1059,2035-09-16 00:00:00,49.932034,band_4,94.78766,35.412823,279.36057,274.22723,0.0,276.95273,2.5729963e-05,277.0251,1.7379325e-05,8.531808,28.75993
1060,2035-09-16 00:00:00,59.61697,band_5,88.481575,32.734055,277.65088,273.38943,0.0,274.1761,2.443232e-05,277.47025,2.1134536e-05,9.987298,41.67595
1061,2035-09-16 00:00:00,50.651096,band_6,81.76255,19.208075,277.7005,272.53732,0.0,272.83618,2.1248861e-05,275.96414,2.0844118e-05,3.8168325,38.398773
1062,2035-10-16 12:00:00,47.206074,band_1,60.34393,43.532295,276.7423,271.9378,0.0,270.5018,3.0305418e-05,275.03824,3.0175483e-05,74.27119,33.403717
1063,2035-10-16 12:00:00,42.162186,band_2,51.820538,40.21876,276.95898,270.97717,0.0,264.93652,2.943129e-05,274.1177,2.820802e-05,38.41585,28.77552
1064,2035-10-16 12:00:00,43.19976,band_3,43.17413,37.65205,275.99487,269.90997,0.0,269.35562,2.6600414e-05,273.54694,2.6508322e-05,41.917934,35.371307
1065,2035-10-16 12:00:00,59.279167,band_4,33.532692,35.4973,275.29404,270.15057,0.0018941348,265.51862,2.5349229e-05,274.60297,2.5294818e-05,46.14441,56.35447
1066,2035-10-16 12:00:00,71.13225,band_5,24.379185,32.767197,275.04327,269.97168,0.0023812454,269.841,2.4880193e-05,275.123,2.4875217e-05,52.563,70.082436
1067,2035-10-16 12:00:00,57.129887,band_6,16.63404,22.167572,275.2406,268.2657,0.000609119,266.26892,1.6550319e-05,272.98596,1.6500051e-05,12.278391,62.47469
1068,2035-11-16 00:00:00,55.736046,band_1,14.775822,43.832718,274.80875,266.67242,0.00036059474,262.9617,3.1089017e-05,271.97284,3.0357081e-05,126.21354,70.483406
1069,2035-11-16 00:00:00,37.968525,band_2,12.034634,40.460518,272.67322,265.06274,0.0069042663,255.83775,2.6733323e-05,268.9671,2.399859e-05,52.849285,52.916916
1070,2035-11-16 00:00:00,33.161526,band_3,7.60709,37.652054,272.41675,264.09845,0.001348276,253.64201,2.495614e-05,267.66608,2.2164662e-05,64.47006,44.65588
1071,2035-11-16 00:00:00,45.93559,band_4,4.1323094,35.4973,272.45615,264.41888,0.024382994,254.15918,2.0848232e-05,268.34753,2.0276655e-05,68.460365,66.835724
1072,2035-11-16 00:00:00,54.406384,band_5,1.8444225,32.767193,272.2139,263.85422,0.06529734,249.94879,1.8001285e-05,267.95685,1.7858103e-05,77.82464,79.30498
1073,2035-11-16 00:00:00,39.474472,band_6,0.67060024,22.167572,272.50595,261.45963,0.014298906,238.12923,1.2562704e-05,264.33118,1.2488399e-05,12.926026,61.0282
1074,2035-12-16 12:00:00,7.636427,band_1,6.833257,44.17576,272.54245,257.9704,0.03593646,204.135,1.3506727e-05,258.60098,1.3506563e-05,170.35583,15.995078
1075,2035-12-16 12:00:00,5.023425,band_2,2.9241428,40.48295,271.691,256.30597,0.03336098,205.55196,8.165359e-06,256.88724,8.165216e-06,76.66371,12.467642
1076,2035-12-16 12:00:00,4.103519,band_3,0.60796547,37.652054,271.6154,254.05396,0.036335282,198.29724,8.206922e-06,254.58186,8.206762e-06,83.417786,5.3243747
1077,2035-12-16 12:00:00,3.07682,band_4,0.004228154,35.4973,271.71664,253.36205,0.10210162,194.98035,7.176098e-06,253.80267,7.1760046e-06,83.12038,3.3029907
1078,2035-12-16 12:00:00,2.68646,band_5,0.0,32.767197,271.45532,251.05882,0.121898144,183.23721,8.786842e-06,251.37299,8.786801e-06,94.88085,1.8416039
1079,2035-12-16 12:00:00,1.9620943,band_6,0.0,22.167572,271.47095,249.12512,0.089593396,177.65538,7.2194925e-06,248.93597,7.136222e-06,26.342485,-0.64819753
1080,2036-01-16 12:00:00,3.6104772,band_1,15.090346,44.17576,271.6082,257.3176,0.07295572,213.26428,1.4278843e-05,257.63013,1.4204295e-05,184.05684,5.474432
1081,2036-01-16 12:00:00,2.4439633,band_2,8.291675,40.48295,271.58618,254.99416,0.07880476,205.94112,9.218237e-06,255.09204,9.2182e-06,90.99037,6.185462
1082,2036-01-16 12:00:00,1.7020797,band_3,4.430786,37.652054,271.57703,253.08058,0.07602554,200.7884,8.574495e-06,252.94386,8.574482e-06,98.84603,-1.8391863
1083,2036-01-16 12:00:00,1.0680821,band_4,1.6079628,35.4973,271.54962,252.45293,0.1661819,197.42693,8.520364e-06,251.95389,8.520355e-06,96.405426,-6.2162013
1084,2036-01-16 12:00:00,0.739846,band_5,0.43274677,32.767197,271.43286,250.91939,0.15986311,190.55228,9.320211e-06,250.32706,9.3202e-06,109.718346,-6.7113605
1085,2036-01-16 12:00:00,0.43998012,band_6,0.02600512,22.167572,271.45624,248.47453,0.17824976,180.53528,6.756451e-06,247.82484,6.755591e-06,39.287235,-6.805387
1086,2036-02-15 00:00:00,4.841966,band_1,52.296234,44.17576,271.48624,252.05287,0.100671835,189.97725,9.673221e-06,252.89516,9.672901e-06,191.51407,14.895125
1087,2036-02-15 00:00:00,2.6754558,band_2,44.088234,40.48295,271.568,248.42953,0.15357791,179.32314,8.613194e-06,248.8146,8.6088985e-06,105.57457,6.083649
1088,2036-02-15 00:00:00,1.8596601,band_3,35.14456,37.652054,271.56506,245.54654,0.12546758,171.51205,8.333439e-06,245.60812,8.333412e-06,112.86874,0.61584014
1089,2036-02-15 00:00:00,0.8928705,band_4,27.098148,35.4973,271.53708,242.8686,0.25397292,162.44423,8.480162e-06,242.63315,8.480152e-06,105.944695,-3.5091386
1090,2036-02-15 00:00:00,0.5747609,band_5,18.914934,32.767197,271.4175,240.51973,0.20575508,154.21736,6.856261e-06,240.27484,6.856239e-06,120.73507,-3.5110319
1091,2036-02-15 00:00:00,0.30774778,band_6,12.852154,22.167572,271.44858,237.96144,0.24035943,144.88588,3.7274435e-06,237.6494,3.727441e-06,50.64139,-3.6616654
1092,2036-03-16 12:00:00,15.720969,band_1,113.52511,44.17576,271.56088,258.7494,0.29174352,219.10217,2.5333202e-05,258.66046,2.5322024e-05,228.12009,7.0156307
1093,2036-03-16 12:00:00,12.853508,band_2,106.69083,40.48295,271.55634,257.21744,0.29562545,213.53932,2.102482e-05,256.9109,2.1011734e-05,133.482,6.853638
1094,2036-03-16 12:00:00,9.791849,band_3,96.224556,37.652054,271.54895,255.6759,0.3039973,201.46643,1.8429113e-05,255.23383,1.840784e-05,134.01024,5.6232753
1095,2036-03-16 12:00:00,8.065677,band_4,90.010635,35.4973,271.52582,253.4357,0.4063264,195.16928,1.5216574e-05,253.1856,1.5210609e-05,121.46481,2.5851214
1096,2036-03-16 12:00:00,5.382316,band_5,80.34022,32.767197,271.41055,251.47017,0.2713922,190.43843,1.2411068e-05,250.92494,1.2408252e-05,127.106316,-0.05400588
1097,2036-03-16 12:00:00,2.230391,band_6,71.5805,22.167572,271.437,249.26927,0.25316256,186.06973,8.45848e-06,248.60985,8.42242e-06,58.051994,-4.98653
1098,2036-04-16 00:00:00,26.307934,band_1,187.62794,44.17576,271.5174,269.2395,0.3933668,272.79028,4.0685412e-05,268.98862,4.060998e-05,259.55374,13.743426
1099,2036-04-16 00:00:00,27.37245,band_2,186.76534,40.48295,271.55072,267.79788,0.45754606,257.4699,2.8873608e-05,267.48007,2.8751147e-05,159.87881,26.32766
1100,2036-04-16 00:00:00,24.897793,band_3,177.93787,37.652054,271.54623,267.5828,0.45804796,249.29,2.2910835e-05,266.72275,2.2745322e-05,154.40102,17.616508
1101,2036-04-16 00:00:00,23.339174,band_4,182.4671,35.4973,271.522,266.1807,0.57532114,241.84332,1.8235223e-05,265.4255,1.8223534e-05,137.4213,16.984251
1102,2036-04-16 00:00:00,18.50177,band_5,171.87126,32.767197,271.40848,264.34573,0.34898126,234.60178,1.539977e-05,263.6504,1.5364758e-05,135.0579,14.484626
1103,2036-04-16 00:00:00,7.119864,band_6,165.57843,22.167572,271.4352,261.23734,0.2859843,226.27267,1.25749075e-05,260.52628,1.2573556e-05,61.617744,3.1653223
1104,2036-05-16 12:00:00,33.07526,band_1,231.54265,43.0653,273.42053,276.31485,0.055613037,297.75815,2.7618862e-05,275.58792,2.599138e-05,277.62967,14.636553
1105,2036-05-16 12:00:00,51.129704,band_2,247.84877,40.286476,271.95654,277.08844,0.13287362,291.75616,1.8931196e-05,276.4416,5.7468255e-06,58.028828,42.106647
1106,2036-05-16 12:00:00,44.995525,band_3,238.95897,36.81264,271.61084,277.61298,0.1611168,286.31573,1.4076645e-05,277.09256,3.7521868e-06,58.01957,25.655195
1107,2036-05-16 12:00:00,45.13116,band_4,254.18793,35.250813,272.02905,277.77304,0.30404735,295.90622,1.6832255e-05,277.09964,7.796928e-06,60.58651,23.60679
1108,2036-05-16 12:00:00,37.95614,band_5,252.37836,30.305935,271.56238,275.71408,0.14957088,282.246,1.2364743e-05,275.11868,1.1616848e-05,98.79353,25.219656
1109,2036-05-16 12:00:00,9.045799,band_6,261.27856,21.147652,272.16876,270.41586,0.12625611,268.6901,3.4588998e-06,269.614,2.0591738e-06,3.5711024,6.407899
1110,2036-06-16 00:00:00,61.84026,band_1,227.38985,40.728287,278.1053,279.54385,4.733751e-06,319.0521,3.4685854e-05,279.74426,1.8084389e-05,100.4405,22.854328
1111,2036-06-16 00:00:00,92.584435,band_2,243.64511,40.453228,274.09775,280.44504,7.513822e-06,314.3911,3.5112484e-05,280.75635,7.925494e-06,0.059118163,38.0645
1112,2036-06-16 00:00:00,101.26968,band_3,258.0148,35.33904,272.217,282.57452,8.712971e-06,316.72684,3.6846483e-05,282.88882,4.004049e-06,0.00031622805,33.320892
1113,2036-06-16 00:00:00,95.43478,band_4,254.9393,37.435123,276.95367,283.46527,6.8034537e-06,319.70032,4.495878e-05,283.7521,2.3285252e-06,1.1455985e-06,40.51089
1114,2036-06-16 00:00:00,96.09435,band_5,278.00696,27.381275,273.5475,284.31766,6.002407e-06,317.49683,4.0215913e-05,284.4489,1.7481191e-06,0.00060368696,54.07966
1115,2036-06-16 00:00:00,0.4674161,band_6,309.50638,14.752202,278.8597,277.50204,3.8870453e-06,297.6121,3.4854904e-06,275.01346,2.895633e-07,0.0,5.4599805
1116,2036-07-16 12:00:00,59.164646,band_1,195.64546,39.210163,280.90527,280.7694,0.0,326.7581,4.877144e-05,281.10837,2.518662e-05,11.122467,27.516926
1117,2036-07-16 12:00:00,74.380486,band_2,178.6653,37.350273,277.97403,280.4039,2.1818689e-10,320.13528,3.9881317e-05,280.65576,6.1497763e-06,0.0,24.671816
1118,2036-07-16 12:00:00,77.82138,band_3,188.06143,37.61743,276.72644,281.0956,1.7349606e-07,316.8104,4.034295e-05,281.36996,1.7213056e-06,0.0,24.644161
1119,2036-07-16 12:00:00,79.89767,band_4,197.10612,37.425144,279.40698,281.6634,2.4069857e-06,314.7318,4.6815865e-05,281.9902,2.076835e-06,0.0,45.287403
1120,2036-07-16 12:00:00,73.58904,band_5,203.59703,27.261093,279.8475,281.45746,5.996393e-06,312.12027,3.0119983e-05,282.143,1.9078996e-06,0.0,47.16757
1121,2036-07-16 12:00:00,10.535507,band_6,196.81316,16.967564,281.08026,278.32846,2.9919572e-06,311.75925,1.1880802e-05,278.59073,9.6389e-07,0.0,10.551253
1122,2036-08-16 12:00:00,41.690067,band_1,132.99292,40.678345,280.7261,279.33304,0.0,329.34204,5.092754e-05,279.5378,2.4768515e-05,0.14556606,17.137974
1123,2036-08-16 12:00:00,47.91345,band_2,108.70368,39.167736,279.0076,278.5334,0.0,324.1802,4.375855e-05,278.6967,8.352679e-06,0.008543691,5.4879203
1124,2036-08-16 12:00:00,44.345608,band_3,95.40169,38.249744,278.4787,278.34814,0.0,325.2369,3.850691e-05,278.43594,8.646283e-06,0.047551576,2.4605842
1125,2036-08-16 12:00:00,39.0744,band_4,86.34234,36.589,279.0089,278.56293,0.0,325.99173,4.5412315e-05,278.68,8.9707955e-06,0.062055863,2.3080387
1126,2036-08-16 12:00:00,34.537167,band_5,91.72703,30.557863,279.49503,278.6174,0.0,325.2152,4.02345e-05,278.8115,8.971104e-06,0.10473977,6.376334
1127,2036-08-16 12:00:00,14.888991,band_6,95.22245,20.628511,278.72598,277.98047,0.0,320.20654,2.8469974e-05,278.06702,7.0586025e-06,0.020907061,3.2859843
1128,2036-09-16 00:00:00,36.7402,band_1,117.94738,41.057312,279.26932,274.82037,0.0,290.0815,5.6298413e-05,276.78235,4.7877103e-05,11.267556,16.936113
1129,2036-09-16 00:00:00,38.88559,band_2,113.95851,42.93287,277.56366,274.1621,0.0,285.16608,4.0588347e-05,276.3012,3.0063691e-05,7.1860304,18.800941
1130,2036-09-16 00:00:00,35.667274,band_3,105.50738,41.1024,277.32962,273.1333,0.0,279.6972,4.047567e-05,275.70776,3.362378e-05,8.673867,20.367113
1131,2036-09-16 00:00:00,42.14274,band_4,88.18639,38.8543,276.99088,273.00018,0.0,284.22208,3.811994e-05,276.11444,3.3093653e-05,13.799752,28.08351
1132,2036-09-16 00:00:00,41.99072,band_5,71.51348,35.83006,277.06528,272.28946,0.0,284.1517,3.817685e-05,275.87912,3.3535976e-05,21.382275,33.985424
1133,2036-09-16 00:00:00,34.45999,band_6,63.908215,26.116901,276.38367,274.00018,0.0,288.37137,3.126712e-05,275.5215,2.3542918e-05,9.240154,26.973122
1134,2036-10-16 12:00:00,30.87406,band_1,51.437744,39.507126,276.38663,273.44843,0.0,287.7329,4.533239e-05,275.18582,4.4858647e-05,51.267387,17.461157
1135,2036-10-16 12:00:00,26.18375,band_2,42.252045,42.50227,275.531,272.5993,0.0,280.71036,2.1982036e-05,274.22513,1.8050789e-05,31.911457,15.386805
1136,2036-10-16 12:00:00,25.96735,band_3,36.045853,42.003204,274.7568,271.69235,0.0,282.50262,2.2612161e-05,273.95538,2.1189902e-05,31.579754,18.255486
1137,2036-10-16 12:00:00,36.27383,band_4,33.68903,39.826256,274.70828,271.66132,0.0,282.55905,1.5368167e-05,274.67386,1.4483256e-05,39.48813,29.202139
1138,2036-10-16 12:00:00,41.33505,band_5,21.892412,35.894287,275.01675,270.68558,0.0,277.32935,1.5308313e-05,274.63324,1.48773115e-05,67.25599,39.218304
1139,2036-10-16 12:00:00,24.988369,band_6,18.583565,27.13369,274.96957,271.1327,0.00013271882,278.6076,1.1284362e-05,272.9498,1.1221728e-05,34.13458,23.074049
1140,2036-11-16 00:00:00,62.868294,band_1,15.496477,40.018166,274.2206,269.45288,9.419555e-11,259.18173,6.6258486e-05,273.52118,6.620343e-05,210.87123,65.20939
1141,2036-11-16 00:00:00,48.08533,band_2,9.803404,42.502266,273.2052,267.67386,0.008365942,259.73117,2.8816583e-05,271.60275,2.6986525e-05,76.20379,59.30599
1142,2036-11-16 00:00:00,41.03152,band_3,6.33298,42.003204,272.61288,265.34802,0.0030112648,257.86157,2.400078e-05,269.97134,2.3378241e-05,72.291405,62.3004
1143,2036-11-16 00:00:00,50.73125,band_4,3.4250472,39.826256,272.51242,265.8318,0.01611032,255.20157,2.2378566e-05,270.42828,2.2356406e-05,75.58483,80.37819
1144,2036-11-16 00:00:00,44.40219,band_5,1.5802475,35.964115,272.6133,265.70682,0.024755966,257.79715,2.2201319e-05,269.4652,2.2146618e-05,100.19912,70.36472
1145,2036-11-16 00:00:00,45.287838,band_6,0.5531141,27.13369,272.77313,267.998,0.03778375,262.6746,1.685327e-05,271.0239,1.6814878e-05,49.945,52.918755
1146,2036-12-16 12:00:00,20.87498,band_1,7.2841945,40.018166,271.68307,255.9204,0.026572635,206.14809,1.4751024e-05,258.65598,1.4750955e-05,287.0941,46.105877
1147,2036-12-16 12:00:00,11.084314,band_2,3.1344635,42.502266,271.77838,253.69586,0.01699025,191.93082,5.3151102e-06,255.51978,5.3147833e-06,96.19622,29.315872
1148,2036-12-16 12:00:00,4.4747453,band_3,0.63897127,42.003204,271.63947,251.59195,0.009607075,185.39876,6.2984186e-06,252.7614,6.2983354e-06,90.8506,13.50352
1149,2036-12-16 12:00:00,4.251004,band_4,0.003966056,39.826256,271.84094,251.62543,0.061476823,186.29454,6.95988e-06,252.61163,6.959851e-06,96.827644,11.847996
1150,2036-12-16 12:00:00,2.4582407,band_5,0.0,35.96412,271.4566,249.52904,0.07850549,184.82399,7.2741755e-06,249.70784,7.2741213e-06,123.23415,2.2862127
1151,2036-12-16 12:00:00,3.2540226,band_6,0.0,27.13369,271.4806,249.49542,0.1233209,184.05676,6.5719382e-06,249.70778,6.569924e-06,68.95092,7.785335
1152,2037-01-16 12:00:00,11.0901165,band_1,11.4545,40.018166,271.6083,261.7121,0.11823994,243.03809,3.2465654e-05,261.4566,3.246292e-05,351.65445,-2.002125
1153,2037-01-16 12:00:00,8.286153,band_2,7.640479,42.502266,271.6184,259.85263,0.09256424,227.04277,2.5484642e-05,259.41293,2.5445823e-05,115.723175,-6.7550874
1154,2037-01-16 12:00:00,5.730148,band_3,3.960102,42.003204,271.60953,258.0116,0.10179984,220.4437,1.8956584e-05,257.65823,1.8945682e-05,112.31537,-6.5006595
1155,2037-01-16 12:00:00,5.5914254,band_4,1.5632623,39.826256,271.5795,257.2591,0.13368812,221.376,1.554062e-05,256.93695,1.5522895e-05,116.087616,-5.915321
1156,2037-01-16 12:00:00,4.0874915,band_5,0.39617336,35.96412,271.4365,255.79733,0.13918346,217.01112,1.5397667e-05,255.43121,1.539446e-05,144.9156,-3.3452413
1157,2037-01-16 12:00:00,3.0315409,band_6,0.023478828,27.13369,271.457,254.2358,0.18955502,208.49263,1.1887821e-05,253.683,1.1887653e-05,90.35727,-3.635918
1158,2037-02-15 00:00:00,11.194214,band_1,42.419224,40.018166,271.66742,268.2172,0.17380895,277.1685,2.0514959e-05,267.99893,2.0514772e-05,415.05215,-8.610451
1159,2037-02-15 00:00:00,8.563148,band_2,30.993504,42.502266,271.60632,266.67154,0.24017142,269.9746,2.1671205e-05,266.3561,1.8251694e-05,141.91628,-9.657798
1160,2037-02-15 00:00:00,7.434749,band_3,25.137787,42.003204,271.59784,265.0322,0.34245718,259.83344,2.1477339e-05,264.9472,1.9896106e-05,136.53065,-7.430225
1161,2037-02-15 00:00:00,6.508077,band_4,18.65866,39.826256,271.55304,262.704,0.261043,249.89465,2.105655e-05,262.4161,2.0993117e-05,140.99709,-8.060614
1162,2037-02-15 00:00:00,4.3142524,band_5,13.911366,35.96412,271.41873,260.30716,0.22877793,241.10855,2.0713513e-05,260.3346,2.0497626e-05,167.73901,-2.7257354
1163,2037-02-15 00:00:00,2.8436918,band_6,10.780957,27.13369,271.44217,254.90352,0.22097385,217.89153,1.5317382e-05,254.59782,1.529429e-05,106.91813,-1.9111313
1164,2037-03-16 12:00:00,12.033283,band_1,112.624176,40.018166,271.74625,263.77655,0.119924866,230.20804,1.880567e-05,263.55905,1.5665128e-05,457.544,12.572429
1165,2037-03-16 12:00:00,11.288872,band_2,108.52736,42.502266,271.60236,261.17963,0.29344454,222.36058,1.5273305e-05,260.6831,1.3856271e-05,149.94774,9.88781
1166,2037-03-16 12:00:00,9.216576,band_3,102.95126,42.003204,271.59302,258.51422,0.42055863,217.06935,1.4159696e-05,258.1226,1.3335756e-05,173.1986,8.123874
1167,2037-03-16 12:00:00,6.868702,band_4,94.92431,39.826256,271.54358,255.39536,0.44234854,204.67905,1.4559441e-05,255.12427,1.2891212e-05,190.93536,7.8382215
1168,2037-03-16 12:00:00,3.784898,band_5,84.534584,35.96412,271.424,250.11803,0.34519848,185.6114,9.721078e-06,249.97417,9.490714e-06,209.1828,4.628068
1169,2037-03-16 12:00:00,1.3921636,band_6,76.289406,27.13369,271.4375,245.36383,0.33663613,167.93637,8.275234e-06,244.70514,7.719333e-06,128.23715,-2.8454635
1170,2037-04-16 00:00:00,28.978003,band_1,223.91568,40.018166,271.86743,266.26376,0.20678851,240.92744,2.3982171e-05,266.01917,2.3981764e-05,493.5526,35.37722
1171,2037-04-16 00:00:00,26.942516,band_2,216.01541,42.502266,271.58542,265.86896,0.4353673,238.1134,1.7156985e-05,265.46466,1.6781492e-05,160.57713,29.020752
1172,2037-04-16 00:00:00,22.067518,band_3,203.15242,42.003204,271.5844,264.82297,0.5151482,231.42015,1.2601385e-05,264.19565,1.1806771e-05,194.1132,26.672705
1173,2037-04-16 00:00:00,15.215237,band_4,197.49408,39.826256,271.53775,263.06522,0.63423526,222.45256,1.0268699e-05,262.49896,1.0268226e-05,211.60594,26.554274
1174,2037-04-16 00:00:00,11.322785,band_5,183.17589,35.96412,271.42786,260.72284,0.4404058,213.1258,9.966811e-06,259.8703,9.966272e-06,224.23602,16.144615
1175,2037-04-16 00:00:00,4.0562367,band_6,174.12592,27.13369,271.43875,256.39392,0.4548884,209.01392,1.0643613e-05,255.56818,1.0610398e-05,136.98619,1.0890425
1176,2037-05-16 12:00:00,54.44344,band_1,215.32997,41.740257,274.82413,275.83493,0.03309007,297.768,4.6519333e-05,276.0594,4.0125342e-05,543.3489,26.372753
1177,2037-05-16 12:00:00,48.95458,band_2,218.63469,42.885483,272.32504,275.56696,0.19125715,290.71176,3.3422162e-05,275.46115,2.0992264e-05,54.858112,34.028595
1178,2037-05-16 12:00:00,52.12386,band_3,226.62035,42.77449,271.64185,275.94418,0.23517126,288.74915,2.9529921e-05,275.67624,1.4822479e-05,91.36368,32.282925
1179,2037-05-16 12:00:00,41.774853,band_4,233.77939,40.394653,272.00363,275.487,0.4068762,287.1304,2.0637688e-05,274.81448,1.0555082e-05,113.93222,38.928596
1180,2037-05-16 12:00:00,23.583874,band_5,248.68033,36.16338,271.53302,273.32898,0.2858703,271.36346,1.6346323e-05,272.3599,1.1079204e-05,145.28159,28.465748
1181,2037-05-16 12:00:00,8.6247835,band_6,253.00342,26.642918,271.6836,267.7932,0.36113295,262.2313,9.327124e-06,267.98148,7.651493e-06,84.54331,5.1591043
1182,2037-06-16 00:00:00,46.77092,band_1,225.70177,41.327652,279.1588,280.62946,1.3809543e-08,332.67117,4.133823e-05,280.85916,2.057766e-06,399.26025,15.384128
1183,2037-06-16 00:00:00,76.438416,band_2,205.41222,40.826317,276.1144,280.79822,6.2504487e-06,326.4518,3.9000442e-05,281.1073,4.3460004e-06,0.0,29.71614
1184,2037-06-16 00:00:00,74.82485,band_3,194.38748,41.709435,273.1425,281.4216,9.7529855e-06,325.55423,3.606389e-05,281.6887,3.7338805e-06,0.0,23.418772
1185,2037-06-16 00:00:00,67.659615,band_4,215.79025,40.156937,275.27704,280.88663,1.5406049e-05,323.31104,3.3906683e-05,281.1665,3.4545615e-06,8.38378e-06,20.181177
1186,2037-06-16 00:00:00,50.133686,band_5,230.73247,37.71933,271.67096,279.2685,1.7992917e-05,318.19278,2.6404965e-05,279.39972,5.296894e-06,0.028546708,24.192255
1187,2037-06-16 00:00:00,5.4176054,band_6,235.1543,18.670732,271.55328,274.08487,0.0054615973,300.28452,1.156813e-05,273.29968,1.6975616e-06,0.0,3.6824722
1188,2037-07-16 12:00:00,69.04775,band_1,167.82918,38.276367,281.33377,283.0393,0.0,331.44815,3.770148e-05,283.4082,8.551797e-06,54.88522,26.358185
1189,2037-07-16 12:00:00,68.180084,band_2,173.26736,38.524414,279.64624,282.52948,2.1874719e-11,329.26596,4.156226e-05,282.7982,6.2852064e-07,0.0,21.884281
1190,2037-07-16 12:00:00,75.73534,band_3,183.04906,38.580513,277.9387,282.4582,4.432823e-09,326.12506,4.849438e-05,282.64725,6.486389e-07,0.0,22.354788
1191,2037-07-16 12:00:00,71.844604,band_4,190.39648,37.253006,278.41516,282.60257,2.9514417e-06,327.4577,3.5192123e-05,282.91898,1.3460171e-06,2.0633398e-07,29.354023
1192,2037-07-16 12:00:00,44.93254,band_5,194.80136,35.716606,275.80023,279.92188,4.828163e-06,320.5708,1.790284e-05,280.0585,2.5497502e-06,0.015405189,31.61215
1193,2037-07-16 12:00:00,3.690023,band_6,209.73123,17.082203,272.24152,274.15262,2.604566e-05,300.09418,1.098638e-05,273.47122,3.5909238e-06,0.0005226062,4.1111383
1194,2037-08-16 12:00:00,45.096104,band_1,160.56015,35.959778,282.08347,281.0068,0.0,330.86365,3.2322885e-05,281.279,1.3292707e-05,11.415751,19.57874
1195,2037-08-16 12:00:00,49.47476,band_2,133.28357,37.105953,280.66953,279.71072,0.0,321.3521,2.872761e-05,279.91397,8.104647e-06,0.00051415444,18.182827
1196,2037-08-16 12:00:00,43.67422,band_3,120.798584,37.380867,279.72263,278.67114,0.0,316.54623,2.4579154e-05,279.20334,6.41319e-06,0.008302114,16.138727
1197,2037-08-16 12:00:00,42.677254,band_4,117.8177,37.107147,279.57904,277.7351,0.0,313.2206,3.269276e-05,278.10678,6.874545e-06,0.0005724036,17.676622
1198,2037-08-16 12:00:00,28.334803,band_5,97.5995,38.120525,278.4228,275.8781,7.8516316e-10,309.451,3.9878454e-05,276.39026,1.0133885e-05,0.3001079,10.342169
1199,2037-08-16 12:00:00,4.111462,band_6,97.02693,25.460186,277.3303,273.64026,0.00025948428,303.0558,2.9440811e-05,273.32275,7.295832e-06,0.037051655,-2.165993
1200,2037-09-16 00:00:00,32.44654,band_1,99.04607,35.831863,280.986,277.12292,0.0,310.55325,5.0839815e-05,278.31116,2.4175999e-05,2.1910105,10.567563
1201,2037-09-16 00:00:00,29.064342,band_2,91.73339,37.06178,278.9281,276.5527,0.0,306.214,3.5790374e-05,277.87875,1.0547718e-05,0.480089,8.99989
