,time,snow_depth,band,skin_temperature,temperature_2m,snowfall_sum,surface_thermal_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,total_precipitation_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_snow_amount,surface_solar_radiation_downwards_sum
562,2028-10-16 12:00:00,0.0,band_5,276.56296,271.13748,2.9350898e-05,277.87543,28.38741,276.52594,3.0018227e-05,77.06415,69.02827,31.876812,25.61642
563,2028-10-16 12:00:00,0.0,band_6,275.2984,269.5519,2.3992558e-05,270.92648,25.62317,277.54877,2.4489196e-05,71.82061,74.27447,16.062792,16.29728
564,2028-11-16 00:00:00,8.74107e-05,band_1,274.33932,271.26187,3.5780762e-05,285.43802,38.65583,275.09503,3.735009e-05,41.65102,36.014393,196.79385,15.146789
565,2028-11-16 00:00:00,0.0008477917,band_2,273.10718,269.96634,2.6348936e-05,279.78543,41.269447,273.91974,3.347594e-05,35.745758,32.51032,84.0812,11.592277
566,2028-11-16 00:00:00,0.0013722802,band_3,272.44604,268.077,2.7216733e-05,277.18066,39.07277,273.19836,2.7574353e-05,36.01245,40.39734,57.084988,7.679238
567,2028-11-16 00:00:00,0.016859632,band_4,273.03687,267.91318,2.4594765e-05,273.25613,36.09584,273.4202,2.4712495e-05,53.768467,67.26943,73.38128,4.1481934
568,2028-11-16 00:00:00,0.034849543,band_5,273.4439,267.8151,2.6045365e-05,270.59445,28.38704,273.1172,2.6193908e-05,64.83338,85.580925,59.735374,1.8621279
569,2028-11-16 00:00:00,0.010902827,band_6,271.39413,266.15268,2.681427e-05,268.3027,25.74791,274.0578,2.6886253e-05,60.87817,88.817474,42.75102,0.6824836
570,2028-12-16 12:00:00,0.019691516,band_1,270.96164,266.5957,7.835754e-05,264.23923,44.043633,272.59122,7.835768e-05,48.25279,63.537037,315.0106,6.2518578
571,2028-12-16 12:00:00,0.022848785,band_2,267.26373,263.67014,2.9714842e-05,253.28961,41.269444,272.05643,3.0364548e-05,36.96054,52.502182,123.31025,2.9296877
572,2028-12-16 12:00:00,0.030927727,band_3,264.7527,261.21008,2.0787775e-05,239.51031,39.07277,271.76624,2.1068727e-05,28.981377,44.50809,100.8276,0.6077312
573,2028-12-16 12:00:00,0.041620575,band_4,263.64435,261.2936,1.38957685e-05,235.35619,36.09584,271.9105,1.397869e-05,21.809383,32.99541,99.05437,0.00406101
574,2028-12-16 12:00:00,0.121368766,band_5,262.01663,259.8788,1.3446611e-05,229.15477,28.38704,271.45404,1.3510795e-05,17.806732,32.699135,83.05448,0.0
575,2028-12-16 12:00:00,0.031129742,band_6,257.5149,256.55524,1.3647884e-05,215.58308,25.74791,271.53952,1.3656204e-05,7.490429,13.00177,66.31475,0.0
576,2029-01-16 12:00:00,0.04562252,band_1,268.11224,268.4196,3.490744e-05,276.1139,44.145267,272.2023,3.9140017e-05,19.52322,8.835313,474.08826,10.266247
577,2029-01-16 12:00:00,0.12987375,band_2,266.90387,267.10822,3.1595697e-05,270.8988,41.269447,271.60498,3.39848e-05,16.787292,-3.858217,149.7847,7.245314
578,2029-01-16 12:00:00,0.13668133,band_3,264.99252,265.31555,2.6251988e-05,256.3702,39.07277,271.59213,2.795246e-05,13.761132,-6.539727,127.82401,3.8181894
579,2029-01-16 12:00:00,0.150508,band_4,263.00836,263.3464,1.557593e-05,243.10075,36.09584,271.56772,1.6014596e-05,10.991444,-5.7668624,132.0378,1.5011263
580,2029-01-16 12:00:00,0.18324162,band_5,260.02707,259.8983,1.2025556e-05,224.49464,28.38704,271.43616,1.2299902e-05,7.537779,-1.3230997,113.97692,0.38373587
581,2029-01-16 12:00:00,0.09087682,band_6,258.24753,258.19266,1.0527495e-05,217.17616,25.74791,271.4331,1.0785099e-05,5.098175,-0.12623921,97.15911,0.023513697
582,2029-02-15 00:00:00,0.07426722,band_1,270.001,270.62387,3.2561253e-05,276.3925,44.24846,271.88525,3.2562824e-05,12.45788,-0.8633961,555.3494,35.08069
583,2029-02-15 00:00:00,0.20938893,band_2,267.404,267.9703,1.1227755e-05,257.02927,41.269447,271.59412,1.2026085e-05,8.417671,-5.6261253,160.98184,36.46314
584,2029-02-15 00:00:00,0.22387218,band_3,264.178,264.6339,1.0179384e-05,244.56033,39.07277,271.58673,1.01906435e-05,6.9447293,-10.661629,144.73549,29.15084
585,2029-02-15 00:00:00,0.2787653,band_4,260.53906,260.7887,1.16963e-05,236.53085,36.09584,271.55646,1.1696526e-05,6.5270076,-3.512155,155.54314,20.76439
586,2029-02-15 00:00:00,0.22604899,band_5,255.8058,255.7593,7.7491895e-06,213.23814,28.38704,271.44193,7.7511395e-06,4.446376,-2.18485,133.4969,15.807878
587,2029-02-15 00:00:00,0.14315695,band_6,251.26239,251.25235,7.00838e-06,187.98215,25.74791,271.4245,7.0213123e-06,3.7045631,-1.8427062,110.93318,11.684693
588,2029-03-16 12:00:00,0.0055799005,band_1,269.59747,269.72272,2.9630217e-05,271.7139,43.160316,273.04767,2.9630539e-05,18.208109,25.154352,625.6932,97.54044
589,2029-03-16 12:00:00,0.15280712,band_2,267.9169,268.09293,1.0222743e-05,257.82654,41.262455,271.6098,1.207174e-05,15.506065,21.835318,162.89525,96.59753
590,2029-03-16 12:00:00,0.1993252,band_3,265.03564,265.4751,9.437238e-06,245.45929,39.07277,271.58508,1.0138934e-05,10.41019,3.1945133,155.52942,96.682106
591,2029-03-16 12:00:00,0.25625303,band_4,260.71814,261.19608,1.4353063e-05,232.134,36.09584,271.55154,1.4557377e-05,7.687755,2.3860726,177.72214,93.53753
592,2029-03-16 12:00:00,0.23109002,band_5,256.3723,256.34363,1.2720006e-05,227.29642,28.38704,271.44125,1.2722373e-05,4.338926,7.210504,149.94572,81.15263
593,2029-03-16 12:00:00,0.15205045,band_6,253.59648,253.84346,8.276397e-06,206.02463,25.74791,271.43478,8.293189e-06,3.5422778,7.782405,122.78673,69.34264
594,2029-04-16 00:00:00,0.0013417457,band_1,274.06506,273.9062,1.7060322e-05,282.78177,40.33683,275.14578,2.8472583e-05,47.422245,21.902063,672.53094,202.06496
595,2029-04-16 00:00:00,0.046944086,band_2,273.04932,273.0489,1.4145267e-05,275.95828,39.315918,272.50357,1.6064976e-05,39.937828,24.100536,159.87447,194.45938
596,2029-04-16 00:00:00,0.10329903,band_3,271.07028,271.90225,1.0724458e-05,257.2116,39.052063,271.60434,1.087973e-05,23.955061,20.405334,165.43828,178.99356
597,2029-04-16 00:00:00,0.22047682,band_4,269.60593,270.4782,7.0286837e-06,251.2471,36.09584,271.621,7.0987285e-06,17.972883,17.46576,201.03014,183.69258
598,2029-04-16 00:00:00,0.19344197,band_5,267.51205,268.2588,6.9748407e-06,247.84813,28.38704,271.45068,7.0028377e-06,15.825965,15.927598,167.14474,172.59108
599,2029-04-16 00:00:00,0.12501054,band_6,263.25967,262.964,4.7420303e-06,241.60973,25.74791,271.4607,5.466043e-06,6.001377,4.531272,127.64441,171.28377
600,2029-05-16 12:00:00,0.0,band_1,279.69037,279.329,3.0584546e-05,294.19287,36.956917,278.11572,3.578411e-05,87.69812,28.791786,689.3815,229.6075
601,2029-05-16 12:00:00,5.221489e-05,band_2,279.15756,278.89957,9.606745e-06,284.82983,37.33695,277.2116,3.2085263e-05,81.734184,37.213093,21.522148,238.47935
602,2029-05-16 12:00:00,7.983225e-05,band_3,279.1091,278.88385,7.961151e-06,289.5601,37.13471,275.48044,2.8050668e-05,73.03532,26.987745,24.944046,221.48755
603,2029-05-16 12:00:00,0.0020866261,band_4,278.52985,278.25916,7.953156e-06,292.85098,36.789307,274.5287,2.3877805e-05,57.588676,25.961811,59.837654,226.85938
604,2029-05-16 12:00:00,0.024660636,band_5,275.06332,274.8958,1.1182606e-05,289.2116,27.749435,271.582,2.2334858e-05,38.939007,31.347214,93.80123,246.84834
605,2029-05-16 12:00:00,0.07123521,band_6,268.7079,268.9658,7.98128e-06,268.79965,22.607786,271.662,9.676818e-06,10.148605,6.4660187,36.77275,259.71985
606,2029-06-16 00:00:00,0.0,band_1,284.09488,283.64648,8.264077e-06,329.14166,37.66583,281.8636,5.0621315e-05,86.512886,25.608702,400.67395,208.34488
607,2029-06-16 00:00:00,0.0,band_2,284.25122,283.9952,3.897149e-06,323.6677,36.896904,281.34625,5.0462644e-05,93.8959,31.55345,9.556241e-08,215.31122
608,2029-06-16 00:00:00,4.1835706e-14,band_3,284.4009,284.1436,2.1619937e-07,320.06186,36.303997,279.95453,4.2953157e-05,95.06717,33.345795,0.0,234.37086
609,2029-06-16 00:00:00,5.041834e-07,band_4,284.90216,284.55255,3.281705e-07,319.16574,35.250134,280.30502,3.73098e-05,94.40633,31.51539,0.0,256.73178
610,2029-06-16 00:00:00,1.847142e-06,band_5,284.02753,283.7503,5.521416e-07,311.71518,24.756214,277.6557,2.7964315e-05,88.61061,50.969753,0.0,266.7671
611,2029-06-16 00:00:00,8.605074e-06,band_6,274.03214,275.73636,7.6988033e-07,302.85864,15.513025,273.984,7.905743e-06,0.892088,2.0647902,0.0,269.37692
612,2029-07-16 12:00:00,0.0,band_1,284.66568,284.46542,1.7651942e-06,345.10782,36.950954,283.93674,5.923873e-05,68.78006,13.220297,44.55359,144.17233
613,2029-07-16 12:00:00,0.0,band_2,284.77637,284.60715,0.0,339.79645,37.021877,283.4104,4.7682395e-05,71.162025,14.03387,0.0,159.63475
614,2029-07-16 12:00:00,0.0,band_3,284.77786,284.60202,0.0,335.30753,37.02986,283.1938,4.378287e-05,81.40164,15.736709,0.0,180.63414
615,2029-07-16 12:00:00,1.917837e-10,band_4,285.21365,284.99722,7.539714e-08,331.93765,36.560772,283.08673,5.1396717e-05,79.78044,19.678568,0.0,184.92061
616,2029-07-16 12:00:00,1.5049402e-10,band_5,284.5921,284.55765,4.2006678e-07,330.2916,27.958076,280.80188,4.156949e-05,73.37137,27.514257,0.0,191.53197
617,2029-07-16 12:00:00,2.7268536e-07,band_6,277.62045,279.005,1.4621954e-06,320.66818,16.362991,280.52966,1.114479e-05,3.5550752,0.15295686,5.178988e-05,202.06361
618,2029-08-16 12:00:00,0.0,band_1,282.54303,282.26385,4.9323507e-06,324.74448,34.528122,284.72592,3.7408437e-05,54.798878,18.621687,0.7741182,144.7166
619,2029-08-16 12:00:00,0.0,band_2,282.55762,281.2992,5.3382937e-06,313.8726,36.55316,283.53964,3.2986536e-05,49.04216,16.354494,0.014738803,139.02516
620,2029-08-16 12:00:00,0.0,band_3,281.38934,280.35712,4.500979e-06,316.26675,35.741386,283.1646,2.789581e-05,49.45673,19.51674,2.5039585e-06,140.88283
621,2029-08-16 12:00:00,0.0,band_4,280.40222,279.68158,4.743333e-06,316.82166,35.715927,282.69815,2.3839548e-05,41.306767,23.350227,0.08194392,120.62354
622,2029-08-16 12:00:00,0.0,band_5,280.18552,278.37357,7.747381e-06,318.59753,30.077856,281.308,2.5202651e-05,35.14909,17.27462,0.029391553,105.28585
623,2029-08-16 12:00:00,0.0,band_6,277.68277,276.34238,5.1773586e-06,310.14145,19.046238,280.87292,1.8867915e-05,24.851343,13.366456,8.72251e-05,112.649345
624,2029-09-16 00:00:00,0.0,band_1,280.82117,279.54858,3.2339594e-05,318.40457,33.65282,283.68567,6.8514935e-05,34.2443,8.396027,0.05348706,98.4517
625,2029-09-16 00:00:00,0.0,band_2,280.93857,279.22607,1.1824404e-05,316.89258,36.001156,282.5242,3.5816178e-05,35.029198,8.5949545,0.0004774001,97.029755
626,2029-09-16 00:00:00,0.0,band_3,278.54773,277.1508,6.6390407e-06,310.63184,35.78372,282.35422,2.8923147e-05,27.583113,9.879006,0.0015336947,86.86113
627,2029-09-16 00:00:00,0.0,band_4,278.43164,276.60724,1.0785753e-05,304.35242,35.239796,280.9032,2.324232e-05,39.673027,18.261282,0.23164827,93.41638
628,2029-09-16 00:00:00,0.0,band_5,278.7041,275.99796,1.7504839e-05,290.85327,31.264236,279.6004,2.3073642e-05,52.997833,30.838013,1.3667283,89.070045
629,2029-09-16 00:00:00,0.0,band_6,276.78336,274.04205,6.9945877e-06,286.3784,17.953844,279.45813,1.2888582e-05,38.607204,26.952936,0.037925787,71.503456
630,2029-10-16 12:00:00,0.0,band_1,277.53857,274.9079,3.614057e-05,293.22687,33.693058,279.52292,3.8264694e-05,65.52473,40.361023,25.857265,41.83488
631,2029-10-16 12:00:00,0.0,band_2,276.50354,273.39246,2.1482565e-05,280.21973,37.788292,278.69586,3.407102e-05,59.13646,38.913826,13.508226,41.383415
632,2029-10-16 12:00:00,0.0,band_3,275.5475,271.822,2.9186607e-05,281.5607,39.66043,278.121,3.0301733e-05,52.547913,44.378544,27.988358,40.097202
633,2029-10-16 12:00:00,0.0,band_4,276.402,271.81622,2.1955897e-05,284.76703,41.543964,277.16412,2.5922038e-05,69.66918,64.14884,11.203447,33.806454
634,2029-10-16 12:00:00,0.0,band_5,276.68976,271.24103,2.2968487e-05,283.3243,32.276844,276.7252,2.6173611e-05,81.106865,75.52512,29.7212,22.606508
635,2029-10-16 12:00:00,3.023169e-09,band_6,274.34378,269.26602,1.9737994e-05,276.929,28.371746,276.90707,2.1671036e-05,62.54452,66.02688,3.1484568,14.700178
636,2029-11-16 00:00:00,5.399782e-05,band_1,273.59357,267.48416,2.850072e-05,269.29718,41.12109,276.37955,2.8506976e-05,76.89348,91.1411,93.51754,15.080104
637,2029-11-16 00:00:00,0.006687703,band_2,270.37445,264.88373,1.817419e-05,259.8871,38.948357,273.8215,1.8174216e-05,61.95431,82.05903,41.75328,11.419124
638,2029-11-16 00:00:00,0.0058729188,band_3,269.2488,262.98624,1.858408e-05,253.17781,42.785667,272.5506,1.8727078e-05,58.27091,81.279724,67.091286,7.278087
639,2029-11-16 00:00:00,0.019145267,band_4,271.83966,264.44214,2.1153139e-05,257.2786,44.49038,272.59418,2.1159995e-05,77.489075,111.02657,38.114296,4.241568
640,2029-11-16 00:00:00,0.029487891,band_5,272.0306,263.96228,2.2355971e-05,260.22662,42.61538,273.0889,2.2390912e-05,84.830956,125.9856,46.389675,1.6847972
641,2029-11-16 00:00:00,0.012901849,band_6,265.54504,260.92517,1.4706639e-05,239.33095,31.930262,273.32974,1.4707812e-05,42.506805,71.76951,15.018598,0.48496196
642,2029-12-16 12:00:00,0.007724917,band_1,264.52182,261.0284,9.642346e-06,237.59018,43.45198,272.97827,1.1283383e-05,38.65806,68.14472,136.72421,7.328588
643,2029-12-16 12:00:00,0.07034745,band_2,260.6092,258.33704,8.809107e-06,224.06316,41.789734,271.8841,9.850168e-06,22.088152,42.1448,67.30381,3.2045603
644,2029-12-16 12:00:00,0.07237627,band_3,257.36346,255.97275,6.1805413e-06,208.35007,42.785667,271.60837,6.9095468e-06,9.25698,12.177831,87.074066,0.58885324
645,2029-12-16 12:00:00,0.09421801,band_4,255.78137,255.19432,4.486801e-06,197.58295,44.49038,271.99176,4.7004355e-06,4.717253,6.2475786,60.33797,0.0027364348
646,2029-12-16 12:00:00,0.11876074,band_5,255.06761,254.20279,5.2970977e-06,196.35019,44.5,271.4453,5.3007e-06,5.229856,8.973976,66.09333,0.0
647,2029-12-16 12:00:00,0.10202825,band_6,253.2375,252.95012,6.2771805e-06,196.30217,31.930262,271.4924,6.443086e-06,3.0350683,0.5592854,30.225283,0.0
648,2030-01-16 12:00:00,0.07842209,band_1,259.36795,258.89606,3.8356928e-05,232.73029,44.495594,271.84766,3.8357066e-05,9.925344,1.7835982,171.82092,11.695079
649,2030-01-16 12:00:00,0.14775226,band_2,257.5032,257.45993,2.1037664e-05,218.44691,41.789734,271.5935,2.1075593e-05,10.373358,-3.2651737,72.508606,7.173124
650,2030-01-16 12:00:00,0.15096219,band_3,256.37952,256.3758,1.7671899e-05,214.47108,42.785667,271.5852,1.7672506e-05,6.7053185,-3.3297827,94.391396,3.8987904
651,2030-01-16 12:00:00,0.17923824,band_4,255.09935,255.27501,1.2897144e-05,212.72838,44.49038,271.58478,1.2903159e-05,4.4811616,-2.8668149,73.88155,1.3675423
652,2030-01-16 12:00:00,0.15999019,band_5,253.91795,253.75838,1.0867827e-05,204.9212,44.5,271.42838,1.0869869e-05,3.9448793,-3.2740264,77.77976,0.37718612
653,2030-01-16 12:00:00,0.10967542,band_6,252.21622,252.65668,1.0705784e-05,196.3133,31.930262,271.4446,1.0716952e-05,2.9392376,-3.6125443,40.80294,0.023113549
654,2030-02-15 00:00:00,0.1388228,band_1,257.28595,257.5575,1.3417129e-05,193.99335,44.495594,271.6761,1.3417247e-05,8.995356,-0.060749862,244.03777,56.716755
655,2030-02-15 00:00:00,0.27815312,band_2,255.02737,255.39818,8.455054e-06,184.50633,41.789734,271.58008,8.475802e-06,8.650112,-17.266233,92.00238,47.117737
656,2030-02-15 00:00:00,0.324987,band_3,252.7799,253.54446,1.0128794e-05,179.95413,42.785667,271.57608,1.0134072e-05,7.769073,-14.247407,106.05164,37.958725
657,2030-02-15 00:00:00,0.3429019,band_4,250.0308,250.43272,1.0604291e-05,173.44415,44.49038,271.546,1.0604436e-05,5.1672287,-13.547251,104.443924,28.954613
658,2030-02-15 00:00:00,0.24118818,band_5,247.19087,247.88792,8.429548e-06,169.8354,44.5,271.41324,8.429565e-06,3.5599792,-11.771061,102.56172,20.193527
659,2030-02-15 00:00:00,0.18970798,band_6,245.0866,245.98207,3.5381179e-06,166.20132,31.930262,271.43515,3.5381327e-06,1.8523155,-4.0146194,56.814514,13.325219
660,2030-03-16 12:00:00,0.20094703,band_1,263.90314,263.90082,3.3593893e-05,248.19489,44.495594,271.62592,3.5534555e-05,17.240042,4.7417083,259.77957,98.03975
661,2030-03-16 12:00:00,0.40828732,band_2,262.31583,262.4165,2.4183233e-05,239.89206,41.789734,271.57162,2.624823e-05,16.101332,4.7173333,106.104164,96.27037
662,2030-03-16 12:00:00,0.4390465,band_3,260.80475,260.9044,1.8678178e-05,236.31024,42.785667,271.56912,2.0539166e-05,13.633816,2.3597271,112.06002,89.10545
663,2030-03-16 12:00:00,0.48226982,band_4,258.5467,258.7231,1.7020026e-05,225.982,44.49038,271.53616,1.8285233e-05,11.357897,-2.875453,120.94866,82.753746
664,2030-03-16 12:00:00,0.28696167,band_5,256.06943,256.42334,1.7414215e-05,216.50746,44.5,271.42343,1.743982e-05,8.668139,-3.3237484,114.20036,72.53438
665,2030-03-16 12:00:00,0.25697157,band_6,250.71017,251.75955,1.4883775e-05,192.34529,31.930262,271.4263,1.4892981e-05,3.619194,-3.4892664,61.9465,66.51388
666,2030-04-16 00:00:00,0.23149915,band_1,268.2349,268.67465,2.8511824e-05,262.3469,44.4937,271.7462,2.9404177e-05,19.870453,16.866438,302.80734,178.08641
667,2030-04-16 00:00:00,0.45567596,band_2,266.5455,267.00262,2.9060297e-05,253.41733,41.789734,271.57996,2.9403976e-05,20.344833,27.98332,160.3647,179.43341
668,2030-04-16 00:00:00,0.5313987,band_3,264.616,264.8628,1.8227363e-05,244.99371,42.785667,271.56866,1.828234e-05,19.998043,27.618086,133.40855,186.15538
669,2030-04-16 00:00:00,0.65848225,band_4,261.178,261.2543,1.4141239e-05,231.93129,44.49038,271.53238,1.4213799e-05,18.347832,39.53028,147.45644,201.0662
670,2030-04-16 00:00:00,0.3779122,band_5,256.10852,255.95348,1.1805604e-05,213.62044,44.5,271.4244,1.1805655e-05,12.592475,39.521248,135.95851,194.63408
671,2030-04-16 00:00:00,0.3945121,band_6,250.70624,250.51799,6.172863e-06,182.76321,31.930262,271.4216,6.1813953e-06,3.7161624,7.335571,73.59174,186.49873
672,2030-05-16 12:00:00,0.0042217826,band_1,278.91132,279.01572,1.4357103e-05,301.5781,36.15036,275.27414,2.380276e-05,66.71169,24.751549,271.88107,231.33307
673,2030-05-16 12:00:00,0.03789552,band_2,279.17413,279.32397,9.603815e-06,290.78613,34.42755,274.36963,2.1268464e-05,71.37879,35.0275,12.615023,240.91405
674,2030-05-16 12:00:00,0.13478558,band_3,279.80316,279.9746,3.997819e-06,294.2438,39.327087,271.7019,2.946732e-05,60.69982,19.178759,15.854973,242.29173
675,2030-05-16 12:00:00,0.2279614,band_4,279.15018,279.70236,8.3725445e-06,296.60916,42.24936,272.6098,3.174514e-05,47.76429,23.110989,37.0734,241.95882
676,2030-05-16 12:00:00,0.11514643,band_5,277.4281,277.7617,1.1382871e-05,301.56168,29.198364,271.59964,1.2183196e-05,40.672047,23.658575,35.850063,241.96088
677,2030-05-16 12:00:00,0.14590703,band_6,269.38574,269.95224,5.9337435e-06,278.1336,24.769602,272.7941,6.928215e-06,7.7862806,5.1153193,12.283572,242.78049
678,2030-06-16 00:00:00,0.0,band_1,283.01932,282.70883,7.775345e-06,331.0081,34.07132,280.0596,5.3210788e-05,69.97988,31.86073,38.81765,181.83015
679,2030-06-16 00:00:00,1.1471049e-06,band_2,283.81958,283.6017,9.677873e-07,334.30463,34.073097,279.02362,4.7627935e-05,96.77998,33.322968,0.0,233.48982
680,2030-06-16 00:00:00,1.5471446e-06,band_3,285.26035,285.01202,9.012628e-08,332.29535,36.379635,275.99432,5.5482127e-05,108.51681,34.10289,0.0,259.32202
681,2030-06-16 00:00:00,4.5006204e-06,band_4,285.89175,285.62912,6.8162606e-08,329.60434,37.364258,278.04285,4.855392e-05,104.35331,53.418484,0.0,248.34029
682,2030-06-16 00:00:00,5.3984986e-06,band_5,285.3118,285.993,4.721172e-07,325.64566,24.02631,272.7155,3.6711343e-05,84.68092,46.39291,0.0,297.50143
683,2030-06-16 00:00:00,1.7073547e-05,band_6,274.2794,277.32718,1.4630397e-06,302.6251,16.743195,275.37436,7.30741e-06,0.03719814,-1.8822311,0.0002936133,344.17734
684,2030-07-16 12:00:00,0.0,band_1,283.971,283.70285,1.0828486e-05,336.17566,36.95802,282.20874,4.0292194e-05,65.96729,23.130005,0.3118231,172.72284
685,2030-07-16 12:00:00,0.0,band_2,282.59216,282.33313,7.5741627e-06,332.29663,36.78768,280.64062,3.3165128e-05,61.74059,22.783165,0.1288323,154.93921
686,2030-07-16 12:00:00,0.0,band_3,281.63577,281.3297,8.848398e-06,331.8179,36.426575,279.43143,3.5944126e-05,57.109615,21.372923,0.15466629,158.63423
687,2030-07-16 12:00:00,1.17875956e-07,band_4,280.7284,280.32532,1.8850773e-05,326.69772,36.495113,279.8656,4.008299e-05,52.43595,28.521206,3.243863,172.44635
688,2030-07-16 12:00:00,4.793441e-08,band_5,278.77805,278.36237,2.3272874e-05,319.4268,26.539017,277.7546,4.7705722e-05,43.5624,36.58669,5.647609,160.07832
689,2030-07-16 12:00:00,5.823696e-06,band_6,274.4745,274.72244,7.567069e-06,306.70416,18.204967,275.9584,1.9017627e-05,7.01627,7.1082807,0.003677377,173.53368
690,2030-08-16 12:00:00,0.0,band_1,281.97235,281.77542,1.2589697e-05,323.4904,35.408333,283.16202,4.694994e-05,54.027565,15.853089,0.0071385396,142.95097
691,2030-08-16 12:00:00,0.0,band_2,281.19736,281.10736,1.122e-06,315.45523,35.84449,281.54788,3.5123892e-05,57.56471,16.153082,0.0,155.43288
692,2030-08-16 12:00:00,0.0,band_3,280.88763,280.713,1.4112636e-06,315.13898,36.261936,281.2998,2.0947698e-05,57.01514,18.592604,0.0,155.01834
693,2030-08-16 12:00:00,0.0,band_4,280.60065,280.41788,1.9752185e-06,310.0432,35.98771,281.06232,2.3311479e-05,51.44916,21.21968,8.205842e-07,154.9491
694,2030-08-16 12:00:00,0.0,band_5,279.2739,278.98904,6.7842484e-06,310.94672,28.377762,278.96722,1.9909194e-05,41.327915,16.869759,0.36821887,133.18102
695,2030-08-16 12:00:00,0.0,band_6,276.4541,276.25488,8.664746e-06,298.0339,18.628881,278.61722,1.31644765e-05,12.96958,5.910835,0.28521863,140.71921
696,2030-09-16 00:00:00,0.0,band_1,278.38348,276.739,4.521481e-05,297.50574,35.867912,281.42758,5.4720032e-05,38.699337,14.542788,9.637558,105.64597
697,2030-09-16 00:00:00,0.0,band_2,278.35736,276.23334,2.1886397e-05,299.431,35.859165,280.06763,3.0784813e-05,41.35256,15.749528,0.8921624,89.60052
698,2030-09-16 00:00:00,0.0,band_3,276.8051,275.42865,1.3847475e-05,298.1497,35.29644,279.97897,2.6966949e-05,32.889153,11.064644,0.0878369,87.04273
699,2030-09-16 00:00:00,0.0,band_4,277.28207,275.50174,1.4626734e-05,294.6127,35.47106,279.42328,3.0262858e-05,35.147408,17.785067,0.45685413,83.20248
700,2030-09-16 00:00:00,0.0,band_5,277.59222,275.16248,1.51158565e-05,296.7298,30.763512,278.0169,2.8481209e-05,44.62692,27.748238,1.6593449,66.10373
701,2030-09-16 00:00:00,0.0,band_6,275.56696,274.79166,1.2574197e-05,299.05368,21.454428,277.97333,1.9703966e-05,31.855232,21.320833,0.26255125,61.642643
702,2030-10-16 12:00:00,0.0,band_1,275.8127,273.38513,2.641894e-05,286.3359,36.607315,278.2845,3.266201e-05,49.521473,37.603123,34.4178,47.905945
703,2030-10-16 12:00:00,0.0,band_2,274.9707,272.37582,2.2571729e-05,284.64014,36.71627,277.57434,3.10879e-05,41.658817,32.83615,8.429151,39.864502
704,2030-10-16 12:00:00,0.0,band_3,274.33554,270.999,2.4628513e-05,279.29205,36.200638,277.0636,3.312089e-05,47.297646,40.324554,11.153878,28.736185
705,2030-10-16 12:00:00,0.0005041811,band_4,275.20853,270.72656,2.2683502e-05,279.1778,36.440346,276.37372,2.7581355e-05,71.458824,72.27587,19.573732,25.641682
706,2030-10-16 12:00:00,0.00024554686,band_5,275.3181,269.40686,2.8007082e-05,278.11176,34.471268,275.58322,2.818566e-05,88.7185,100.056435,37.493015,18.647831
707,2030-10-16 12:00:00,0.0010837344,band_6,271.99658,266.54977,1.7662067e-05,266.28247,26.221636,275.63712,1.7842398e-05,69.17915,87.82647,3.1196992,15.672167
708,2030-11-16 00:00:00,0.0,band_1,274.35757,272.6074,3.461624e-05,277.27872,37.89514,275.26758,3.8142814e-05,32.588413,18.690008,93.938,15.535195
709,2030-11-16 00:00:00,0.00012351683,band_2,272.88315,271.1522,3.168129e-05,274.109,39.085747,273.7334,3.367122e-05,27.816946,18.962116,39.933025,13.0037775
710,2030-11-16 00:00:00,0.0019392037,band_3,272.24304,269.58438,2.5084591e-05,272.6769,36.60076,272.95663,2.5589494e-05,30.160332,26.96527,39.70323,7.9127007
711,2030-11-16 00:00:00,0.021176532,band_4,272.51675,269.43033,1.605386e-05,269.4747,36.46072,272.59003,1.6418555e-05,42.31706,44.853447,42.41708,4.1337976
712,2030-11-16 00:00:00,0.052692924,band_5,272.41605,268.8291,1.4946553e-05,264.00082,35.241684,272.64923,1.5140668e-05,48.062206,56.597164,60.51722,1.9319866
713,2030-11-16 00:00:00,0.02852135,band_6,267.84384,266.37085,1.2788056e-05,256.01526,29.776047,272.9412,1.2864902e-05,21.29352,20.799328,17.58258,0.71571517
714,2030-12-16 12:00:00,7.381029e-05,band_1,272.3947,269.08698,3.4347097e-05,269.19067,37.89514,273.6821,3.4347217e-05,42.518013,55.470673,188.83908,5.011239
715,2030-12-16 12:00:00,0.015805002,band_2,268.6719,265.88733,1.6909278e-05,251.56847,39.085747,272.58325,1.6931026e-05,32.73047,57.539318,80.37121,2.5121958
716,2030-12-16 12:00:00,0.02642329,band_3,264.5653,262.52985,1.1652808e-05,241.24734,36.60076,272.00058,1.1718184e-05,21.20182,44.448647,68.14453,0.52992725
717,2030-12-16 12:00:00,0.05495726,band_4,261.2872,260.17288,1.0905088e-05,234.66873,36.46072,271.8004,1.091842e-05,12.856625,22.752556,61.78047,0.0039449027
718,2030-12-16 12:00:00,0.10597082,band_5,257.77097,257.30832,1.010244e-05,223.74991,35.241684,271.4867,1.0103687e-05,9.180577,17.236391,81.431526,0.0
