,time,surface_sensible_heat_flux_sum,band,snowfall_sum,surface_thermal_radiation_downwards_sum,surface_solar_radiation_downwards_sum,total_precipitation_sum,surface_latent_heat_flux_sum,snow_depth,skin_temperature,surface_snow_amount,avg_volumetric_water_content,average_lake_temperature,temperature_2m
3449,2068-11-16 00:00:00,70.34552,band_6,3.0735508e-05,269.47382,0.42842343,3.248565e-05,52.905224,0.004687249,271.9144,16.127018,44.5,274.3944,267.12497
3450,2068-12-16 12:00:00,66.00395,band_1,8.1714315e-05,279.3645,3.7627537,8.190875e-05,52.167183,0.0020795083,272.44666,279.62582,34.92343,274.0166,268.86127
3451,2068-12-16 12:00:00,50.581287,band_2,3.437967e-05,265.41513,2.0438259,3.9362676e-05,34.05936,0.045884054,267.7669,124.59705,38.562317,272.16302,266.18906
3452,2068-12-16 12:00:00,40.24724,band_3,3.1072206e-05,253.22943,0.50096995,3.1344636e-05,24.87082,0.04292402,264.2557,141.09227,38.902443,271.87997,263.94565
3453,2068-12-16 12:00:00,55.256508,band_4,2.3014336e-05,234.63167,0.0031721846,2.3300603e-05,29.870972,0.048716575,264.29776,118.08377,43.625816,272.18677,260.7453
3454,2068-12-16 12:00:00,43.946194,band_5,1.3273514e-05,224.80734,0.0,1.4188372e-05,22.942211,0.0691173,261.35117,74.62797,44.5,271.65247,258.28247
3455,2068-12-16 12:00:00,26.002518,band_6,9.485811e-06,209.87056,0.0,9.614205e-06,11.172679,0.043305717,257.05713,29.205563,44.5,271.73825,255.59695
3456,2069-01-16 12:00:00,12.013167,band_1,3.02425e-05,273.02414,12.238446,4.360327e-05,16.77327,0.004995535,270.41537,393.65524,36.76815,273.06802,270.5154
3457,2069-01-16 12:00:00,3.1427205,band_2,1.3029249e-05,268.24368,7.5803647,2.3477154e-05,9.024563,0.03150213,268.48038,127.644135,38.62517,271.812,268.9338
3458,2069-01-16 12:00:00,-9.6842985,band_3,1.0139584e-05,263.7096,3.849521,1.7918135e-05,7.692613,0.06393426,267.20813,166.63255,38.901413,271.7156,267.75046
3459,2069-01-16 12:00:00,-12.387325,band_4,8.8715e-06,255.70406,1.3709226,1.1940445e-05,7.6101513,0.11360285,265.2743,135.65802,43.625816,271.70685,265.66162
3460,2069-01-16 12:00:00,-9.868508,band_5,1.02015965e-05,244.62267,0.32894802,1.3159731e-05,5.8379207,0.08587079,263.0616,98.393196,44.5,271.46823,263.29303
3461,2069-01-16 12:00:00,-8.28301,band_6,7.922871e-06,233.53036,0.018024107,9.809613e-06,2.594623,0.07126009,260.6776,24.375425,44.5,271.46106,261.13855
3462,2069-02-15 00:00:00,22.807138,band_1,3.3749588e-05,251.95078,41.563927,3.4361212e-05,18.017866,0.005718647,267.03787,473.5618,39.048206,271.94128,266.822
3463,2069-02-15 00:00:00,14.486605,band_2,1.0459239e-05,240.39258,35.220387,1.4895168e-05,10.232636,0.024624748,264.69925,102.96847,43.62687,271.7462,265.27963
3464,2069-02-15 00:00:00,6.7468863,band_3,1.1427342e-05,239.34901,26.057758,1.3862355e-05,6.51971,0.05567285,262.9789,161.2136,39.12562,271.69098,263.49088
3465,2069-02-15 00:00:00,-2.355228,band_4,1.0815366e-05,228.20618,21.075962,1.14270915e-05,4.7577925,0.13222857,259.57193,142.82114,43.625816,271.70358,259.7249
3466,2069-02-15 00:00:00,-3.1123788,band_5,8.422335e-06,225.93597,16.114555,8.43356e-06,4.1605997,0.10607348,258.19656,110.96373,44.5,271.47916,258.25076
3467,2069-02-15 00:00:00,-5.4652557,band_6,6.6346443e-06,227.25859,10.27254,6.7794317e-06,2.4848077,0.09303006,257.80908,26.547697,44.5,271.46896,258.3344
3468,2069-03-16 12:00:00,9.696618,band_1,2.990845e-05,276.8812,93.56055,3.319714e-05,25.551794,0.009005141,269.9021,560.1295,42.572224,272.52692,269.79022
3469,2069-03-16 12:00:00,8.053217,band_2,2.3961762e-05,268.98578,94.25582,3.0307143e-05,22.926004,0.086160764,268.41733,107.140564,44.4537,271.72345,268.25775
3470,2069-03-16 12:00:00,8.178357,band_3,1.9880306e-05,258.8169,90.90522,2.4395667e-05,19.052032,0.11169816,266.5929,183.10497,40.93732,271.68512,266.789
3471,2069-03-16 12:00:00,3.111862,band_4,1.7863747e-05,248.8807,87.783424,2.1424334e-05,10.921708,0.24137056,263.9081,175.21646,43.625816,271.65903,264.114
3472,2069-03-16 12:00:00,-1.5424156,band_5,1.3946279e-05,238.6134,80.69196,1.5258638e-05,9.305282,0.138409,261.1578,133.83208,44.5,271.47083,261.18326
3473,2069-03-16 12:00:00,-4.481223,band_6,7.909167e-06,219.40392,70.176285,7.975001e-06,2.6785746,0.17144702,257.24884,35.563087,44.5,271.46735,257.6586
3474,2069-04-16 00:00:00,38.179604,band_1,2.1355603e-05,285.81555,185.35074,2.6961492e-05,37.52511,0.0028757546,274.26862,593.5619,40.92849,275.1692,274.09238
3475,2069-04-16 00:00:00,28.347576,band_2,1.5131499e-05,283.1587,189.15402,2.1307922e-05,39.666775,0.030411882,274.00912,46.95794,41.877533,271.79962,273.87366
3476,2069-04-16 00:00:00,24.968323,band_3,9.325146e-06,275.3849,183.34224,1.2131751e-05,31.46995,0.051512543,272.90628,157.379,41.190605,271.69464,273.47092
3477,2069-04-16 00:00:00,25.434013,band_4,8.625838e-06,268.4786,178.94795,9.455486e-06,12.973237,0.2545974,270.2943,177.92845,43.758076,271.71887,271.49106
3478,2069-04-16 00:00:00,18.843683,band_5,1.1079033e-05,265.73962,174.47078,1.1532408e-05,12.362607,0.1359613,267.88828,148.13383,44.5,271.47403,268.62198
3479,2069-04-16 00:00:00,7.3270187,band_6,8.489342e-06,250.36465,169.57356,8.601974e-06,5.848791,0.21383752,263.42795,36.722973,44.5,271.46796,263.4679
3480,2069-05-16 12:00:00,31.208769,band_1,1.9684883e-05,302.59293,238.06116,3.1661166e-05,87.39099,2.3332273e-05,281.56174,579.4546,36.145523,278.68463,281.306
3481,2069-05-16 12:00:00,38.54426,band_2,1.1220719e-05,298.16428,260.27493,2.6760647e-05,88.94793,2.6017904e-05,281.73404,0.14247137,36.217205,277.08408,281.51782
3482,2069-05-16 12:00:00,30.395632,band_3,8.62308e-06,293.38702,242.05217,2.63941e-05,79.91478,3.4725104e-05,281.36514,4.3154073,38.194103,274.5983,281.13855
3483,2069-05-16 12:00:00,30.435299,band_4,2.460265e-06,296.41287,239.7814,1.9134335e-05,65.13492,0.0047431956,281.02798,20.764229,38.76295,275.5685,280.74442
3484,2069-05-16 12:00:00,25.785063,band_5,4.270439e-06,289.32404,235.98633,1.1210422e-05,40.77082,0.0058523887,278.26782,16.510489,40.080193,271.5677,278.62296
3485,2069-05-16 12:00:00,1.1319302,band_6,4.805737e-06,283.0106,234.46225,5.778202e-06,4.8076553,0.022796798,272.6828,0.29529175,34.029556,271.55292,273.72174
3486,2069-06-16 00:00:00,27.621572,band_1,5.8109463e-06,338.3101,195.94646,5.1032286e-05,74.264885,0.0,284.96185,188.94672,32.31388,281.7312,284.62326
3487,2069-06-16 00:00:00,28.661104,band_2,1.0021192e-06,332.1156,219.00394,3.97717e-05,78.73409,0.0,284.9114,0.0,36.259754,281.94745,284.60727
3488,2069-06-16 00:00:00,32.21638,band_3,3.126314e-06,334.276,232.04848,4.6027915e-05,76.24488,4.7613823e-11,284.69302,6.744224e-07,36.53029,280.74075,284.38892
3489,2069-06-16 00:00:00,34.5769,band_4,3.9103184e-06,333.8638,233.96967,5.3993048e-05,73.738914,1.1827858e-06,284.44168,2.927023e-06,37.38118,280.95062,284.10028
3490,2069-06-16 00:00:00,32.335518,band_5,4.1174867e-06,325.6409,248.63135,3.2834283e-05,57.512928,3.8758094e-06,282.27878,0.028592821,36.005432,275.57385,282.20053
3491,2069-06-16 00:00:00,1.1170505,band_6,3.2577007e-06,301.49463,246.88173,1.4927973e-05,4.4866095,0.00067440345,273.72372,0.0016923809,23.440023,272.62653,274.70645
3492,2069-07-16 12:00:00,19.390902,band_1,0.0,352.79587,162.32881,4.7081456e-05,73.79983,0.0,286.16772,7.8336897,29.646282,284.76633,285.9378
3493,2069-07-16 12:00:00,25.852135,band_2,0.0,346.88455,195.89241,3.2118245e-05,79.656654,0.0,286.093,0.0,34.680004,284.02805,285.8922
3494,2069-07-16 12:00:00,27.903896,band_3,0.0,348.78683,225.02542,3.3879587e-05,91.55029,0.0,287.0307,0.0,35.18927,284.2683,286.80112
3495,2069-07-16 12:00:00,27.175356,band_4,0.0,351.19824,221.26984,3.432703e-05,88.001785,0.0,287.2049,0.0,36.297226,284.5375,286.92154
3496,2069-07-16 12:00:00,19.21094,band_5,0.0,347.01157,202.37744,2.895903e-05,64.86714,0.0,287.05685,0.0,36.04974,283.0932,287.07712
3497,2069-07-16 12:00:00,-4.322103,band_6,1.1397404e-07,339.10074,162.75641,8.614047e-06,-0.35410935,2.961528e-13,279.03058,0.0,20.537338,282.4113,280.65408
3498,2069-08-16 12:00:00,5.634654,band_1,1.727549e-07,350.44034,93.012375,7.51085e-05,49.23379,0.0,284.12195,2.0891976e-07,32.90152,284.6448,284.04614
3499,2069-08-16 12:00:00,2.1953528,band_2,4.4511938e-07,345.8256,105.26704,6.218243e-05,49.229046,0.0,283.83893,0.0,34.885765,283.79565,283.75067
3500,2069-08-16 12:00:00,3.7780373,band_3,6.882274e-08,338.2782,108.76798,5.1407955e-05,47.73307,0.0,283.52237,0.0,35.478306,283.78397,283.44376
3501,2069-08-16 12:00:00,9.4002,band_4,5.089537e-07,331.97894,111.24049,4.0966253e-05,39.24981,0.0,282.55182,0.0,36.251743,283.32953,282.43854
3502,2069-08-16 12:00:00,10.956586,band_5,3.0334118e-06,326.1894,114.709015,3.0593954e-05,32.58798,0.0,281.55643,7.7681123e-13,35.763115,282.27344,281.3357
3503,2069-08-16 12:00:00,6.0346646,band_6,2.4852984e-06,318.8493,110.17994,2.4609213e-05,16.135073,0.0,279.44196,0.0,23.989998,282.107,279.0987
3504,2069-09-16 00:00:00,10.198232,band_1,1.1553839e-05,311.22052,115.78239,4.439888e-05,38.628124,0.0,281.33264,1.8788275,30.737713,283.5342,280.35416
3505,2069-09-16 00:00:00,11.485038,band_2,1.3469223e-05,306.1817,117.91529,3.093517e-05,40.302395,0.0,281.2612,6.251856,34.42752,282.59586,279.70837
3506,2069-09-16 00:00:00,9.979948,band_3,1.2820737e-05,297.16895,107.478775,2.3773047e-05,30.28533,0.0,279.32974,7.7341886,34.595215,283.09317,278.2092
3507,2069-09-16 00:00:00,15.968555,band_4,9.060071e-06,295.6853,91.683624,2.2592703e-05,34.762512,0.0,279.67322,4.3020797,35.35407,282.01825,278.0185
3508,2069-09-16 00:00:00,24.708712,band_5,1.4666249e-05,297.31183,79.1565,2.3530763e-05,45.70757,0.0,280.1382,7.754967,35.948135,281.12265,277.62662
3509,2069-09-16 00:00:00,21.21603,band_6,1.0513459e-05,298.00632,63.15207,2.3879173e-05,39.760803,0.0,278.48322,1.0576831,27.043453,280.8259,276.76865
3510,2069-10-16 12:00:00,28.578157,band_1,4.752736e-05,289.27917,52.044918,5.281829e-05,50.267673,0.0,277.43857,59.32227,33.24919,280.01764,275.00037
3511,2069-10-16 12:00:00,25.048157,band_2,2.3301538e-05,284.58936,42.084347,2.6359641e-05,45.099487,0.0,276.6504,37.076576,34.52281,279.30527,274.03595
3512,2069-10-16 12:00:00,24.73282,band_3,2.7512966e-05,285.20493,37.41434,2.8287637e-05,41.404934,0.0,276.3422,47.76984,37.055832,278.91504,273.2419
3513,2069-10-16 12:00:00,34.453957,band_4,2.9494327e-05,281.92133,31.638483,2.970168e-05,53.11513,0.0,277.37946,35.72057,34.941414,278.59735,273.86612
3514,2069-10-16 12:00:00,45.403835,band_5,3.0845695e-05,282.01657,22.269556,3.0970037e-05,62.27676,0.0,277.97205,39.34731,36.311424,277.85455,273.46835
3515,2069-10-16 12:00:00,47.02084,band_6,2.3453877e-05,285.6834,17.408752,2.3987744e-05,57.002247,0.0,276.24927,6.9901795,29.704376,278.2595,272.04245
3516,2069-11-16 00:00:00,79.33536,band_1,4.0288385e-05,283.1365,13.930888,4.4965458e-05,83.83577,3.6257164e-10,275.34464,169.60963,37.461094,276.63397,271.13965
3517,2069-11-16 00:00:00,68.578064,band_2,2.7021568e-05,279.9867,10.736481,3.461237e-05,65.90481,2.4024568e-05,273.6577,65.20374,38.18622,275.1747,269.6421
3518,2069-11-16 00:00:00,66.03756,band_3,2.509311e-05,278.72852,6.3439374,3.1588792e-05,58.529182,8.948822e-06,273.40128,84.885666,40.739796,274.2626,268.49454
3519,2069-11-16 00:00:00,71.95003,band_4,2.9282302e-05,277.38895,3.7244232,3.6480003e-05,65.2134,7.68715e-05,274.66684,83.64056,38.49355,274.64618,269.75073
3520,2069-11-16 00:00:00,82.706924,band_5,2.8707955e-05,280.273,1.6753737,3.5354282e-05,73.16342,0.00025092493,275.43024,90.1376,36.311424,275.04257,269.87256
3521,2069-11-16 00:00:00,78.50455,band_6,2.5030276e-05,275.68692,0.44217393,2.7991886e-05,60.09937,4.35711e-06,274.1912,19.007393,31.662004,275.69598,268.61
3522,2069-12-16 12:00:00,46.694595,band_1,2.4977051e-05,236.6278,5.817126,2.4978905e-05,33.343372,0.028920488,264.05826,231.86284,37.461094,272.54648,261.4333
3523,2069-12-16 12:00:00,32.05202,band_2,2.1502517e-05,232.98628,2.4997785,2.150961e-05,22.288681,0.049045794,261.8606,93.26126,38.18622,271.82123,260.13376
3524,2069-12-16 12:00:00,30.477964,band_3,2.070249e-05,235.56662,0.5227993,2.0702502e-05,21.526566,0.057109922,260.702,115.86758,40.788303,271.71518,258.98346
3525,2069-12-16 12:00:00,69.96839,band_4,1.9718824e-05,233.43027,0.00338717,1.971972e-05,40.225307,0.06413942,262.43448,110.09307,39.422657,271.9898,258.37808
3526,2069-12-16 12:00:00,90.41891,band_5,1.8783037e-05,223.50334,0.0,1.8784549e-05,43.615063,0.063294746,260.77234,116.8702,36.311424,271.82217,255.63983
3527,2069-12-16 12:00:00,53.123436,band_6,1.3842759e-05,207.95186,0.0,1.3842772e-05,22.986103,0.050492514,256.24857,27.493763,31.662004,272.22565,253.07896
3528,2070-01-16 12:00:00,7.0054502,band_1,3.7699225e-05,260.15927,10.267664,3.770181e-05,12.735093,0.08999588,265.9364,309.7684,37.461094,271.685,266.20532
3529,2070-01-16 12:00:00,0.24329284,band_2,1.9820951e-05,243.80643,7.4054565,2.0278974e-05,10.379886,0.14924894,262.95636,108.66262,38.18622,271.69934,263.24075
3530,2070-01-16 12:00:00,-3.7234309,band_3,1.6369764e-05,238.3216,3.54651,1.6488799e-05,8.277092,0.17827699,261.20184,141.24925,40.788303,271.67838,261.46738
3531,2070-01-16 12:00:00,-2.073047,band_4,1.6759122e-05,228.03156,1.4524034,1.6759877e-05,6.2203445,0.21247998,258.84103,135.80032,39.422657,271.7191,259.1225
3532,2070-01-16 12:00:00,-0.25824085,band_5,1.447656e-05,219.18326,0.3548206,1.4506555e-05,5.3604593,0.14803971,256.66168,137.97934,36.311424,271.4586,256.70578
3533,2070-01-16 12:00:00,-0.3779225,band_6,1.057493e-05,210.79184,0.023790896,1.0592225e-05,5.080478,0.13832834,255.29146,50.49588,31.662004,271.4787,255.60443
3534,2070-02-15 00:00:00,15.519467,band_1,1.7163627e-05,246.75577,42.57871,1.7163811e-05,7.1541114,0.10905258,262.5485,381.7585,37.461094,271.70837,262.6861
3535,2070-02-15 00:00:00,4.0241604,band_2,9.861419e-06,231.9785,38.8287,1.01591595e-05,6.021597,0.19319709,260.56268,129.99182,38.18622,271.67874,261.15286
3536,2070-02-15 00:00:00,-2.271335,band_3,1.07734695e-05,220.98383,31.816704,1.0946664e-05,4.62568,0.2767177,256.92578,159.52396,40.788303,271.66507,257.1896
3537,2070-02-15 00:00:00,-0.27816337,band_4,8.482109e-06,193.99173,25.724825,8.482126e-06,3.3620882,0.34859493,252.17767,154.53024,39.422657,271.65146,252.1149
3538,2070-02-15 00:00:00,-3.3075137,band_5,5.2283463e-06,172.71317,19.219728,5.2283654e-06,1.8502557,0.21472225,247.5179,148.86168,36.311424,271.44525,247.82841
3539,2070-02-15 00:00:00,-0.13279448,band_6,3.7386142e-06,158.96143,12.191509,3.7386649e-06,1.5817294,0.17698027,244.70688,67.23766,31.662004,271.46957,244.80064
3540,2070-03-16 12:00:00,6.0773973,band_1,1.8079616e-05,242.18832,112.01013,1.8081115e-05,16.920048,0.1318803,264.244,421.1698,37.461094,272.1361,264.49332
3541,2070-03-16 12:00:00,9.744924,band_2,1.2609833e-05,228.82657,107.622955,1.2611462e-05,13.656853,0.2295123,262.39603,144.40202,38.18622,271.65317,262.6958
3542,2070-03-16 12:00:00,7.9191666,band_3,9.8903965e-06,218.427,98.87207,9.890904e-06,10.293345,0.34113023,259.3947,173.46861,40.788303,271.65405,259.7882
3543,2070-03-16 12:00:00,7.326409,band_4,7.033298e-06,213.24196,90.5201,7.033527e-06,7.0778894,0.44998068,257.31512,168.16615,39.422657,271.6025,257.71915
3544,2070-03-16 12:00:00,5.7189374,band_5,8.259088e-06,202.69437,82.27374,8.259108e-06,4.396379,0.23494777,253.614,164.23337,36.311424,271.4422,254.00851
3545,2070-03-16 12:00:00,11.404362,band_6,4.675446e-06,194.53941,74.2908,4.6798787e-06,3.7628536,0.18961613,251.88403,77.60759,31.662004,271.45828,252.1251
3546,2070-04-16 00:00:00,14.003021,band_1,1.838265e-05,267.9264,181.53734,1.8792623e-05,20.640638,0.091451876,270.6217,453.7293,37.97287,273.6997,271.19766
3547,2070-04-16 00:00:00,26.73537,band_2,9.290141e-06,261.36188,184.62912,1.0247394e-05,22.765194,0.17980732,269.9348,107.63956,37.878006,271.67908,270.55194
3548,2070-04-16 00:00:00,18.375473,band_3,6.7678125e-06,251.5693,181.60167,8.246618e-06,20.39929,0.31903774,269.34225,139.3795,40.800262,271.65775,269.97064
3549,2070-04-16 00:00:00,15.559071,band_4,5.4860366e-06,248.67947,182.04955,6.7047004e-06,12.241481,0.474221,267.91595,149.50108,38.965027,271.644,269.1653
3550,2070-04-16 00:00:00,12.345234,band_5,6.7450505e-06,251.35732,169.67038,7.312067e-06,9.379823,0.19688208,266.62762,171.6079,36.311424,271.4543,267.81305
3551,2070-04-16 00:00:00,-1.0764713,band_6,8.424633e-06,251.04315,158.28665,9.043828e-06,3.1402965,0.20991006,264.50916,57.37172,31.288084,271.46564,265.26175
3552,2070-05-16 12:00:00,33.090546,band_1,1.4972481e-05,311.30322,229.78418,2.7481365e-05,75.49858,1.787999e-05,282.16357,363.52234,32.76138,277.84482,281.98965
3553,2070-05-16 12:00:00,41.96511,band_2,9.330914e-06,303.1471,230.30222,3.1789965e-05,75.51402,0.00023657507,281.53778,0.029370816,32.848835,275.2759,281.38025
3554,2070-05-16 12:00:00,30.821266,band_3,3.5926262e-06,302.59305,233.34381,3.752943e-05,73.11778,0.005401251,280.92953,0.12348399,38.10727,273.32468,280.74152
3555,2070-05-16 12:00:00,45.03281,band_4,2.5300183e-06,305.14493,218.74968,2.4437257e-05,54.300762,0.034319982,279.44235,1.8798963,36.298195,273.1322,279.1841
3556,2070-05-16 12:00:00,35.43846,band_5,5.8887595e-06,296.24442,197.12358,1.2511468e-05,41.901165,4.7406895e-05,277.90067,40.70141,36.00841,271.52493,277.5759
3557,2070-05-16 12:00:00,1.4764959,band_6,6.775808e-06,292.1041,242.21628,1.2007299e-05,7.598227,0.0106892865,272.33197,0.0,19.410921,271.62152,272.9565
3558,2070-06-16 00:00:00,27.633213,band_1,8.771061e-06,334.2796,207.05487,4.5791974e-05,67.529366,0.0,282.43137,46.552265,30.028301,282.57352,282.1079
3559,2070-06-16 00:00:00,26.910269,band_2,1.784851e-06,328.37988,188.13005,4.144681e-05,78.99136,1.3318733e-09,281.74548,0.0,33.86703,278.0821,281.49185
3560,2070-06-16 00:00:00,30.744057,band_3,1.0746055e-06,327.87103,205.0641,3.4016608e-05,82.492905,1.095293e-06,282.7427,0.0,35.09948,276.68588,282.3995
3561,2070-06-16 00:00:00,36.482704,band_4,1.7875855e-06,327.37222,205.83667,3.3438453e-05,77.70881,1.0991219e-05,282.73077,0.0,35.062283,278.05286,282.32797
3562,2070-06-16 00:00:00,21.176285,band_5,4.6391833e-06,325.09042,174.49797,3.573446e-05,52.77748,1.07342e-05,279.6783,0.013421264,35.142834,273.7528,279.65338
3563,2070-06-16 00:00:00,-8.118348,band_6,4.987808e-06,317.3332,201.76022,1.8805546e-05,-0.15393527,9.384855e-05,273.57074,0.010569349,20.46086,272.40274,275.2346
3564,2070-07-16 12:00:00,26.743694,band_1,1.3300765e-06,341.20502,217.47134,6.1958686e-05,75.07215,0.0,286.52203,0.8009601,30.960861,284.38583,286.17245
3565,2070-07-16 12:00:00,22.69382,band_2,0.0,338.428,218.08092,4.4263634e-05,75.240265,0.0,286.00165,0.0,35.220623,282.7475,285.73743
3566,2070-07-16 12:00:00,26.573668,band_3,3.6855508e-07,337.96298,192.82295,3.512134e-05,75.23531,0.0,285.28705,0.0,34.89225,282.48273,285.06293
3567,2070-07-16 12:00:00,37.655006,band_4,2.2740278e-06,329.49908,200.89622,2.7260245e-05,68.221664,0.0,285.01453,4.538236e-06,34.511543,281.8018,284.58496
3568,2070-07-16 12:00:00,32.192646,band_5,2.3277637e-06,323.35974,187.23404,1.5685697e-05,53.410557,2.9551306e-11,282.071,7.169704e-11,35.608486,280.67422,281.76956
3569,2070-07-16 12:00:00,0.03756268,band_6,2.3428406e-06,317.89264,165.87312,1.2174141e-05,4.717048,3.2075243e-06,275.87405,0.0,21.473455,279.48947,276.7139
3570,2070-08-16 12:00:00,19.332552,band_1,1.0643567e-05,338.43164,139.4953,4.479496e-05,44.215435,0.0,281.90005,0.015547221,32.416367,283.66965,281.7685
3571,2070-08-16 12:00:00,17.931078,band_2,6.3427683e-06,333.3967,137.27814,2.930199e-05,55.06143,0.0,282.3176,5.779204e-06,35.564827,282.5255,281.82193
3572,2070-08-16 12:00:00,16.87518,band_3,3.46553e-06,324.27277,132.45197,2.407058e-05,50.872658,0.0,281.67212,5.1303814e-06,34.786064,282.50522,281.10672
3573,2070-08-16 12:00:00,21.028938,band_4,4.9015684e-06,322.8031,129.00096,2.1060634e-05,45.07733,0.0,281.22964,2.2559097e-06,34.03221,282.62372,280.7853
3574,2070-08-16 12:00:00,14.1969185,band_5,8.53019e-06,318.16653,122.12595,2.9767547e-05,35.749184,0.0,280.29883,0.2109533,35.795788,280.9299,279.442
3575,2070-08-16 12:00:00,7.3558145,band_6,6.1173846e-06,306.09308,120.95489,2.3172828e-05,18.548029,0.0,277.88684,0.08780972,24.822268,280.58124,277.22574
3576,2070-09-16 00:00:00,7.687704,band_1,2.2976086e-05,319.99478,86.702675,6.0600276e-05,30.852232,0.0,280.0919,5.251391,32.560074,282.51343,278.95508
3577,2070-09-16 00:00:00,7.8556232,band_2,1.8914003e-05,317.2224,77.009636,4.8533366e-05,29.627668,0.0,280.0556,7.3931446,35.807526,281.193,278.64124
3578,2070-09-16 00:00:00,4.2964034,band_3,1.7257355e-05,315.36597,72.932594,3.9448558e-05,28.882887,0.0,278.60223,6.9458146,35.35881,281.15863,277.8019
3579,2070-09-16 00:00:00,7.635453,band_4,1.0656507e-05,313.46536,66.41889,3.2814023e-05,24.693035,0.0,279.00754,1.3759017,35.55936,280.9379,277.77515
3580,2070-09-16 00:00:00,14.15168,band_5,9.814179e-06,309.4322,62.103798,2.7315376e-05,30.325209,0.0,279.0536,0.35592842,36.313267,279.603,277.59857
3581,2070-09-16 00:00:00,11.124133,band_6,5.5312767e-06,308.54474,50.28519,2.0089605e-05,21.882952,0.0,277.5052,0.019110415,27.975304,279.5127,276.29956
3582,2070-10-16 12:00:00,25.630875,band_1,6.4791406e-05,297.1255,50.738197,6.8140915e-05,50.439186,0.0,276.6697,58.32696,31.832458,278.77444,274.75662
3583,2070-10-16 12:00:00,23.984365,band_2,2.0349873e-05,293.50616,44.04785,2.7124648e-05,54.13644,0.0,276.54218,6.619036,36.534294,278.2879,274.32138
3584,2070-10-16 12:00:00,26.95059,band_3,2.0443551e-05,285.52335,39.800285,2.2663828e-05,51.30484,0.0,275.9799,14.454767,35.443184,278.0493,273.41507
3585,2070-10-16 12:00:00,42.647873,band_4,2.3165154e-05,283.50278,31.146536,2.463779e-05,68.592125,0.0,276.93082,21.609064,37.54129,278.19604,274.06058
3586,2070-10-16 12:00:00,50.697315,band_5,2.2292845e-05,278.8344,23.468115,2.259676e-05,73.93124,0.0,277.26837,27.847097,38.73904,277.58398,273.68918
3587,2070-10-16 12:00:00,33.235073,band_6,1.9244586e-05,281.3452,18.78608,2.0094569e-05,49.674286,0.0,275.39618,10.362281,28.842367,277.64395,272.66003
3588,2070-11-16 00:00:00,24.772959,band_1,4.402422e-05,271.5396,14.945153,4.4097906e-05,42.230705,0.0,275.14352,198.59966,34.33795,275.8547,273.00317
3589,2070-11-16 00:00:00,23.742397,band_2,2.0582054e-05,274.67435,10.146445,2.6116888e-05,34.97202,1.1110556e-06,274.13766,30.59038,36.59555,275.06927,272.03046
3590,2070-11-16 00:00:00,27.237701,band_3,2.0103189e-05,274.51294,6.3732076,2.4431714e-05,34.552055,7.491615e-12,273.82947,27.567812,35.616863,274.54343,270.94907
3591,2070-11-16 00:00:00,42.615757,band_4,2.2344853e-05,279.62955,3.4261367,2.6167469e-05,48.498505,0.0007156823,274.43814,42.832386,37.82769,274.686,271.24017
3592,2070-11-16 00:00:00,61.062435,band_5,2.1551892e-05,279.14185,1.4930317,2.4272174e-05,62.039185,0.00017576393,275.07358,58.618755,39.13028,274.88608,270.72183
3593,2070-11-16 00:00:00,62.068058,band_6,2.1589853e-05,274.77966,0.5570364,2.2772732e-05,53.744297,0.0011089882,273.69537,10.935225,33.571987,275.57443,269.41034
3594,2070-12-16 12:00:00,48.962902,band_1,4.5116623e-05,261.00934,4.8647447,4.511807e-05,43.114437,0.017507441,269.8754,305.89127,40.292866,272.88443,266.89526
3595,2070-12-16 12:00:00,41.417667,band_2,2.9694003e-05,253.92845,2.1854663,2.9936178e-05,32.1061,0.042454857,266.4182,53.38068,36.595314,272.25122,264.115
3596,2070-12-16 12:00:00,42.51896,band_3,2.6317228e-05,248.1466,0.4900692,2.6317273e-05,32.152473,0.051517136,265.35577,58.785618,35.664177,271.81955,263.3554
3597,2070-12-16 12:00:00,71.524666,band_4,2.7390905e-05,244.3728,0.0040554544,2.754803e-05,46.60505,0.064909965,267.1892,77.88277,37.82769,272.24097,262.6328
3598,2070-12-16 12:00:00,71.411125,band_5,2.361158e-05,241.97408,0.0,2.3622555e-05,44.278183,0.08044458,265.62314,87.23746,39.13028,272.1723,261.24506
3599,2070-12-16 12:00:00,35.949596,band_6,1.9572522e-05,232.37144,0.0,1.9573901e-05,23.641712,0.06419469,262.53345,31.729311,39.56673,272.50638,261.9405
3600,2071-01-16 12:00:00,-1.7518194,band_1,4.4754197e-05,250.1538,10.332067,4.922567e-05,13.663419,0.09978539,264.86203,409.41547,40.41213,271.9141,264.8074
3601,2071-01-16 12:00:00,-6.972085,band_2,3.8714858e-05,238.96133,7.159468,4.1543623e-05,15.089276,0.19316155,261.2199,140.57732,36.595314,271.6811,261.51642
3602,2071-01-16 12:00:00,-8.495933,band_3,3.2890362e-05,232.51933,4.14756,3.340193e-05,13.10697,0.23491524,259.73953,145.39859,35.664177,271.66623,259.7205
3603,2071-01-16 12:00:00,-9.299795,band_4,2.941719e-05,227.27107,1.7541335,2.9620123e-05,10.97548,0.18838313,258.16092,159.26175,37.82769,271.7483,258.20648
3604,2071-01-16 12:00:00,-5.805257,band_5,2.4721377e-05,219.06009,0.46892998,2.478028e-05,9.65073,0.21371105,256.37833,143.91002,39.13028,271.46228,256.37372
