,date,band,Unnamed: 0,surface_latent_heat_flux_sum,surface_solar_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,temperature_2m,snow_depth,surface_thermal_radiation_downwards_sum,total_precipitation_sum,skin_temperature,snowfall_sum,snow_depth_water_equivalent,surface_sensible_heat_flux_sum,snow_density,snow_cover,index,rsus,snow_albedo
4642,2085-06-16,band_5,1.059979025814646,2.0848847637744967,2.142365927176727,-0.5431108093080274,-0.6226942760106227,1.5802787615055027,-1.5475587334750744e-15,1.340644397321362,-0.24771606765031232,1.4674950712766321,-1.212275587270816,3.040092976223654e-15,0.7333710717853237,2.433776458403404e-15,0.0,1.3569616125760526,1.577446259677114,0.0
4643,2085-06-16,band_6,1.0605804323541153,-1.3305530535221004,2.246560330467987,-3.2556160384504977,-0.8443985965342778,0.7600758412705712,-1.5475587334750744e-15,0.986204516555805,-1.4412770819836025,0.37855609533729995,-1.1614063905760426,3.040092976223654e-15,-1.1497765769311605,2.433776458403404e-15,0.0,1.3569616125760526,2.544759792256541,0.0
4644,2085-07-16,band_1,1.0611818388935848,0.7022700480073923,0.4389392108917366,-0.1900536050788159,2.113376051343912,1.4179556605907706,-0.01856707936686627,1.674500784582616,1.0077217172373445,1.3501112768047745,-1.06368805338059,-0.6001299657490194,-0.1293592946657696,-0.4108277694704165,0.0,1.4147046599197144,0.07601395513324807,-0.1268451881155774
4645,2085-07-16,band_2,1.061783245433054,0.6955261550639581,0.5685924300750552,0.05705127572346686,1.2961452856516056,1.3351618679393642,-1.5475587334750744e-15,1.6373286911017992,1.3434389177709052,1.2612335375127108,-1.0540460324138023,3.040092976223654e-15,-0.49406584782438295,2.433776458403404e-15,0.0,1.4147046599197144,-0.31962380877630747,0.0
4646,2085-07-16,band_3,1.0623846519725233,0.8175441956867244,0.651142808530322,-0.015108955550480195,1.1998682270375933,1.2601741968641298,-1.5475587334750744e-15,1.4608635563877685,1.5509346292619939,1.189377958070606,-1.2679795886470435,3.040092976223654e-15,-0.374739179359499,2.433776458403404e-15,0.0,1.4147046599197144,-0.2408711211095552,0.0
4647,2085-07-16,band_4,1.0629860585119926,0.6799983670681037,0.45576683634358744,-0.04432466964170966,1.1250739255969868,1.19497997895316,-1.5475587334750744e-15,1.3875323634213663,1.3406708523991204,1.126206469412929,-1.2248506913263346,3.040092976223654e-15,-0.06601100052195759,2.433776458403404e-15,0.0,1.4147046599197144,-0.17884262021511213,0.0
4648,2085-07-16,band_5,1.0635874650514618,0.22207524376681936,0.45971036075843497,-0.34356887265875424,0.8654032552959463,1.0751818772950235,-1.5475587334750744e-15,1.3876579448182609,0.40219858861866087,0.979431916031257,-1.1649313814687736,3.040092976223654e-15,0.18458913507398036,2.433776458403404e-15,0.0,1.4147046599197144,-0.128734823348819,0.0
4649,2085-07-16,band_6,1.0641888715909311,-1.1204037735162056,0.5257133443050507,-3.391621081014244,0.3111012450053145,0.6485485460746465,-1.5475587334750744e-15,0.9587948398482717,-0.6473432163728988,0.5252424658986437,-1.1788574270144065,3.040092976223654e-15,-0.9147443091172706,2.433776458403404e-15,0.0,1.4147046599197144,0.0009881925949516183,0.0
4650,2085-08-16,band_1,1.0647902781304004,0.6859442627643735,0.3631822084018884,-0.3600027118350705,2.1539205380270356,1.3788139959446972,-0.030826094445532227,1.5448992461520599,1.0481416022041379,1.2916345648206247,-0.8584095009077753,-0.9968318679066,-0.33357333292043295,-0.6824006599627619,0.0,1.4724477072633764,0.04061703925442576,-0.2106867080286084
4651,2085-08-16,band_2,1.0653916846698697,0.5843931092478489,0.2895576044752592,-0.08293103072877561,1.8302703483703966,1.3612163695685575,-1.5475587334750744e-15,1.4112141168434615,0.07167355887866406,1.272682926521538,-1.1791544520835129,3.040092976223654e-15,-0.4299061013478161,2.433776458403404e-15,0.0,1.4724477072633764,-0.47261025422205843,0.0
4652,2085-08-16,band_3,1.0659930912093392,0.7040807279334304,0.41836923493240175,-0.06816557304957634,1.7853525585245302,1.3367936230423332,-1.5475587334750744e-15,1.3673152953566048,0.13225090948227314,1.252975983196168,-1.2739549882918837,3.040092976223654e-15,-0.3642140399496481,2.433776458403404e-15,0.0,1.4724477072633764,-0.47890010376634695,0.0
4653,2085-08-16,band_4,1.0665944977488084,0.4032665696390972,0.36721297545883613,-0.3475216356084157,1.781123486797074,1.3125637645820123,-1.5475587334750744e-15,1.2496914119767215,0.002976705233472012,1.2335901403578613,-1.2440967912774055,3.040092976223654e-15,-0.34913675463540805,2.433776458403404e-15,0.0,1.4724477072633764,-0.48780317098230674,0.0
