,date,band,snow_albedo,snow_cover,snow_density,snow_depth,snowfall_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,skin_temperature,temperature_2m,total_precipitation_sum,avg_volumetric_water_content,average_latitude
3439,2068-10-16,band_2,-0.1554297554582268,0.0,-0.5053883458576343,-0.0668483848064216,0.636944382125662,-0.0593660946459897,-0.7239680495279194,-0.635863551363206,0.6046664709802475,0.5484895856551268,0.5153255640592331,0.8909433854303866,-0.2188507514436756,62.28169165
3440,2068-10-16,band_3,-0.1873285942200247,0.0,-0.6091164309689118,-0.0805645503101353,0.4193268729559577,-0.2615583290737458,-0.4675641470938249,-0.716072806076244,0.621628146378382,0.4830223611066029,0.4147173483490539,0.5191696965687869,0.1130067687183423,64.29396595
3441,2068-10-16,band_4,-0.1912369520541434,0.0,-0.6218255605109034,-0.0822451031133524,0.3992908791593327,0.0119010213018113,-0.1229356111588336,-0.7974837923005237,0.6175000525539478,0.5155449468123526,0.4384339941035638,0.3396029394273607,-0.0042065537350063,66.30624025
3442,2068-10-16,band_5,-0.1994091768510386,0.0,-0.648399857951975,-0.085759073909744,0.3123870834619807,0.3049014249787993,0.0566616651730604,-0.8780681911284721,0.6094321761011924,0.5762791468957297,0.4771251929766693,0.6196503289460396,-0.5989565309804157,68.31851455
3443,2068-10-16,band_6,-0.2120022561349075,0.0,-0.6893498125733524,-0.0911739656852341,0.0365083479904174,-0.01147217881214,-0.2764173224176681,-0.9474893227581234,0.4617972830917381,0.4681336830319322,0.4115886799765676,0.3698670027677893,-1.941498748497493,70.33078885
3444,2068-11-16,band_1,0.2101703242116871,0.0,0.683463588969142,0.0903558080599654,5.701689495144334,0.5161929419676079,0.8564111243533608,-0.989061236167246,0.3886409867830352,0.3936620301717425,0.1896560627454688,3.8069344394111897,-0.4106859851350276,60.26941735
3445,2068-11-16,band_2,-0.116468382406999,0.0,-0.3786944354589277,-0.0500954037649123,2.0548451506677075,0.2213437120140643,0.8112503088815999,-1.0209723553753132,0.348004168286688,0.3071043958498981,0.143116403120218,1.1468634232078454,0.3726561319492154,62.28169165
3446,2068-11-16,band_3,-0.1239863748667567,0.0,-0.4031413116463324,-0.0533280615304106,1.3956917207108075,0.1614875921896069,0.846136979962562,-1.0675877862116463,0.3001562025005392,0.2638693855435987,0.0043384332656756,0.4653241358620253,0.4517793776285372,64.29396595
3447,2068-11-16,band_4,-0.1144513142453362,0.0,-0.3721353685439665,-0.0492280856489068,0.8324869217073395,0.3180775671750965,1.016756254495383,-1.0993151679592863,0.2110715559401065,0.3174164352200102,0.0464960436108117,0.1006788442456828,0.0472708953775615,66.30624025
3448,2068-11-16,band_5,-0.1446066568577789,0.0,-0.4701939834177215,-0.0621945661274627,0.5386221624036247,0.6993784568596458,1.619276224097852,-1.1180042285277665,0.0673721065913222,0.3715155454729729,0.0461276835730723,-0.2984839441661168,-0.5184687191295162,68.31851455
3449,2068-11-16,band_6,-0.2078441831612213,0.0,-0.6758286637147937,-0.0893860379957816,0.1814250258059646,0.4150977835094999,1.5440034410612304,-1.1289948737715092,0.0785466838831519,0.3250350595929441,0.1881261726147026,-0.5772660554314959,-1.9673334114450065,70.33078885
3450,2068-12-16,band_1,0.4518305504728782,0.0,6.950402067944415,-1.6975143035260007,1.156158036823816,-0.0037194495548775,0.6974865686326321,-1.075283945891072,-0.1221019328509411,-0.117468812913772,-0.2318836830917551,0.1852619670191963,-0.0665787763701818,60.26941735
3451,2068-12-16,band_2,-0.9029398638114952,0.0,0.7187365026717646,-1.543564793946266,0.7960637582963456,-0.2765175652510104,0.2418453954619061,-1.110261210903089,-0.1857511171366077,-0.3387150966697602,-0.4007169616878743,-0.0913578800920989,0.3716653410955538,62.28169165
3452,2068-12-16,band_3,-1.076470309932886,0.0,0.7285903111859661,-1.5820137011013902,0.99615513698651,-0.3730254992024098,0.2660931897140015,-1.1299560107472972,-0.3438978101289963,-0.4776610187070106,-0.5848424441364347,0.0644587132727893,0.4517793776285372,64.29396595
