,date,band,snow_albedo,snow_cover,snow_density,snow_depth,snowfall_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,skin_temperature,total_precipitation_sum,avg_volumetric_water_content,average_latitude
21,2021-04-16,band_4,0.7300123976086015,0.0,-0.3568228064152393,5.970954231493029,-0.3465120428062027,-0.6497867031604978,-0.0191507597007259,0.998696959435902,-0.8918944631726623,-0.6244951680881762,-1.0940241940546565,1.34091827747797,66.30624025
22,2021-04-16,band_5,0.9229212774087024,0.0,-0.3189979814339296,3.833698505742405,-0.4877354112897005,-0.8811235832343282,0.0025601490097471,0.9725862037241152,-0.9629902434462128,-0.8469204964179817,-1.210523848806316,1.34091827747797,68.31851455
23,2021-04-16,band_6,0.9205901865308604,0.0,-0.3724893942734573,4.310381483767476,-0.6410655873280582,-1.2540845887224723,-0.8950301442720202,0.8922839734274417,-1.3952724600274886,-1.4531516604727566,-1.3365327372764555,1.083022411222403,70.33078885
24,2021-05-16,band_1,0.757518518031439,0.0,2.968145033578097,0.2331994943214172,2.055227751069864,0.9173355134996216,0.2526880513141434,1.4732633192044222,0.2809308928521075,0.454580051789371,0.963122144792772,0.897986062196805,60.26941735
25,2021-05-16,band_2,-2.2944078524026126,0.0,0.3348514309663833,-1.6966629465884446,0.4055610453634212,0.7963954025603653,0.5462857098190382,1.531348983184435,0.2033954682353046,0.418794947125819,0.0648049873957139,0.4102018792094241,62.28169165
26,2021-05-16,band_3,-1.537197068136234,0.0,0.0687899326665873,-1.6158615164877004,0.5314919609126857,0.7624367987489548,0.3272914134633505,1.508291255114136,0.304435001903845,0.4917097069339368,0.8808908624932822,0.8716608694899607,64.29396595
27,2021-05-16,band_4,-0.0129966907449063,0.0,-0.3299019696299616,0.373290051173557,-0.3029660434099961,0.66374001271306,0.2598176769304881,1.6934736409896127,0.3236353747063514,0.4875787858253426,-0.1812694339220072,0.6439250602864851,66.30624025
28,2021-05-16,band_5,0.3062340907580334,0.0,-0.2338340884289505,0.4818383233837492,-0.2035863939741384,0.0288263013028959,0.331865500247604,1.8353598838361835,0.0737270596920808,0.2892114881068778,-0.5770219692816739,0.9496698273182902,68.31851455
29,2021-05-16,band_6,0.6419528583102806,0.0,-0.4025046626452133,2.552403861411305,-0.587576807496567,-1.0023995663097247,-0.5442734905169072,1.8116819583499777,-0.2502417252783377,-0.3589966027587649,-0.9909356568360204,0.1342442616134464,70.33078885
30,2021-06-16,band_1,0.5611728770172312,0.0,2.198825663676939,0.1727499600712089,-0.2786844306536764,1.8526491077810625,0.3602390381400863,1.28929138275554,0.963979618092607,1.0820423468005946,0.7351369928595893,0.3043263658002453,60.26941735
31,2021-06-16,band_2,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.9641377884721236,1.9812491216765675,0.2853475648826352,1.3935060718878898,0.8937237914290461,1.085975688901055,0.5941893909345999,0.2763810245131197,62.28169165
32,2021-06-16,band_3,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0447282846423196,2.14706324382867,0.3016519169843042,1.561457333518744,0.8051342216240984,1.1240760142496975,0.4690500391107151,-0.0014158377053242,64.29396595
33,2021-06-16,band_4,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.1082793610573358,2.2129003802946703,0.7409470567323841,1.6671513958534656,0.8895057833441368,1.1720907529041056,0.4447401215216193,-0.2762070508645484,66.30624025
34,2021-06-16,band_5,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0409476154913715,1.5452413207264488,0.6451214073852404,1.9400138112364944,0.9461260438715892,1.0065651392407904,-0.0886713108865136,0.1074588304966138,68.31851455
35,2021-06-16,band_6,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.1283353467768271,-1.3610237580271751,-0.8169823186160007,2.1718057524386856,0.7686306676555456,0.1726652039479545,-1.2927738975590073,-3.16175063344998,70.33078885
36,2021-07-16,band_1,-0.0386422052865429,0.0,-0.1513633132291523,-0.0119169476035594,-0.6859231992178175,0.4585067225338305,-0.3988529250981185,0.7888411972991598,1.4210393261663878,0.9897455929070532,0.7182094531345218,0.1405255844952696,60.26941735
37,2021-07-16,band_2,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0807393623786967,1.559450293314309,0.2782328184683271,1.1016297278815446,1.3129703110240196,1.0094609382421085,0.4938098873887491,-0.0651421945683255,62.28169165
38,2021-07-16,band_3,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.1860588683949282,1.6684255851412224,0.0684707081530952,1.114131349689361,1.2903367076408323,1.1387728527780656,0.3379469339222066,-0.2078931783538144,64.29396595
39,2021-07-16,band_4,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.1140811977407974,1.6707720020279555,0.3386354893311239,1.1384684250131063,1.2144654582138543,1.123663631396821,0.352205592226832,-0.5672288031239167,66.30624025
40,2021-07-16,band_5,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.0648332447996631,1.0808170048581105,0.3393701678728367,1.144475052192815,0.915804949753327,0.9888762452712496,-0.6255445239409749,-0.3026677686583289,68.31851455
41,2021-07-16,band_6,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-1.1081005667709147,-1.311927201571396,-0.8532502061291735,1.1532361887557327,0.6881864134632137,0.2596901446141202,-1.5372707232880698,-3.668004852056072,70.33078885
42,2021-08-16,band_1,-0.1723636325373108,0.0,-0.6753091651638036,-0.0530861732345837,0.5156677873540331,-0.0304362592727512,-0.3654866255113457,0.2446247493467799,1.3612915836443036,0.8140542859686554,1.8506275042065488,0.6880423213738573,60.26941735
43,2021-08-16,band_2,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.5925798775193125,0.9260667190523952,-0.4509915627577933,0.4069700205669713,1.2768796658469133,0.8077520222219157,1.7287096826404846,0.3610035382232799,62.28169165
44,2021-08-16,band_3,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.8954025004982181,0.6207328451014792,-0.7482117567630053,0.1853364732141949,1.141194781771549,0.7974495434796612,1.3428057553957384,0.1586729576119166,64.29396595
45,2021-08-16,band_4,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.770454784135115,0.4789376330796586,-0.4930914276659719,0.1998096958226735,0.8945767410639451,0.7159193256910735,0.6743807664023843,-0.3253242135199293,66.30624025
46,2021-08-16,band_5,-0.1907380907818032,0.0,-0.7473037689956509,-0.0587431740075171,-0.4534409635831831,0.1578531676032612,-0.287045290412399,0.2687416791524685,0.7274834287861619,0.613570359798914,0.0471379300519228,-0.3118629663601734,68.31851455
47,2021-08-16,band_6,-1.3816108750890835e-16,0.0,-3.308877905801956e-15,-7.625674121846665e-16,-0.7025617555040685,-0.7316620320975109,-0.5251211108318603,0.2501896817995056,0.654063640058046,0.3028839554699805,-0.6515073482879887,-2.9311903310411966,70.33078885
48,2021-09-16,band_1,-0.1633947499344679,0.0,-0.6401673862218545,-0.0503248958602241,3.7031118375712575,-0.0586256413541709,-0.4915626973036803,-0.0810666246836627,0.6016732436382278,0.5643407635508854,2.856809990600037,0.6041847638921094,60.26941735
49,2021-09-16,band_2,-0.1859483631176676,0.0,-0.7285367097956759,-0.0572685458722205,1.5265144294476207,0.0034988247486666,-0.3816167330669796,-0.0974543646641041,0.5376092248428769,0.5364162637341501,1.3386430510379772,0.7597523534402201,62.28169165
50,2021-09-16,band_3,-0.1829537702207954,0.0,-0.7168033282516184,-0.0563465913793692,0.998165213847622,-0.1488379809853365,-0.2638538293346525,-0.2119890592546614,0.483167280490733,0.416874884456996,0.7997503554188988,0.3476060374158923,64.29396595
51,2021-09-16,band_4,-0.1801691987019014,0.0,-0.7058928502023227,-0.0554892968118197,0.91887632814467,0.4515274235004846,0.680913303962525,-0.3627998984659203,0.4459256891075391,0.4722142315720429,0.3870221374188856,0.0031677472021821,66.30624025
52,2021-09-16,band_5,-0.1664063016403058,0.0,-0.651967215588031,-0.0512520715135669,1.1457418855748107,1.1830160544872368,1.7122539499964575,-0.40300488025138,0.389610949165696,0.4693731467575938,0.4601025523122257,0.2793512969103037,68.31851455
53,2021-09-16,band_6,-0.186641737013073,0.0,-0.7312534799035515,-0.0574820170184197,0.0494099411569243,0.5695681243825625,1.477581663317435,-0.4769906186088698,0.2044185061962229,0.2201013907375071,-0.2085438543038789,-1.957105221345789,70.33078885
54,2021-10-16,band_1,-0.0560491432084067,0.0,-0.21956698938302,-0.0172760749295527,1.677593826920474,0.134742868278933,-0.0644129573941439,-0.4183395479465625,-0.1018494648459833,0.3304558527491144,0.7537236064102347,0.6788317425146051,60.26941735
55,2021-10-16,band_2,-0.1729719768443354,0.0,-0.677692773256887,-0.0532734660608135,0.5706231142930612,-0.0097761896919979,-0.088515111754093,-0.507872028294791,-0.1979480010438178,0.2396161173873765,-0.1568349150411628,1.276366977872667,62.28169165
