,date,band,Unnamed: 0,snow_depth,skin_temperature,temperature_2m,snowfall_sum,surface_thermal_radiation_downwards_sum,avg_volumetric_water_content,average_lake_temperature,total_precipitation_sum,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,snow_depth_water_equivalent,surface_solar_radiation_downwards_sum,snow_density,snow_cover,index,rsus,snow_albedo
598,2029-04-16,band_5,-1.372109019799214,0.09589465975061136,-0.14758269794017756,-0.01854306981330032,-0.6744258803013634,-0.3510681127319163,-1.2185694487222893,-0.8718945623900176,-1.1879588105776506,-0.6461757423641566,-0.23788343336260256,0.4797426865621615,0.7368383234713367,-0.10453838785417491,0.0,0.5485589497647873,1.951283666676704,1.410435671146994
599,2029-04-16,band_6,-1.3715076132597448,-0.6010949470778115,-0.5296907387538832,-0.5039854518967227,-0.8792089293485175,-0.4828894616822496,-1.6082209740057718,-0.8692201382555397,-1.2970500367421562,-1.0138811535399528,-0.7464114698511496,0.1254225533661611,0.7226032931690648,-0.05098277854326064,0.0,0.5485589497647873,1.998665259123777,1.519256509209282
600,2029-05-16,band_1,-1.3709062067202755,0.27172195008087036,0.946730132898648,0.996404474596289,1.490947157390843,0.6282256394405139,0.04672087215687796,0.9070619079957414,0.8551145327788287,2.043787470990494,0.3361436929814077,5.1642351544237615,1.3576784198731537,3.411077386902248,0.0,0.606301997108449,2.258611493215852,1.132082246327825
601,2029-05-16,band_2,-1.3703048001808062,-0.0435074347653907,0.8988531827610907,0.9570331060577048,-0.43303978349963074,0.43037866536447944,0.10283043785014034,0.6657445079493461,0.5925474152419821,1.8205749007426495,0.7119201242082135,-0.8264999750507113,1.4542821738314429,-0.5459126187594316,0.0,0.606301997108449,0.010275105336139144,-0.1811913978012838
602,2029-05-16,band_3,-1.369703393641337,-0.041892300084239005,0.8944986905337208,0.955591851572862,-0.5839660586610607,0.5303322708240988,0.07297092942375254,0.20368302245593958,0.3061468207922596,1.4950020254340535,0.25564358904661033,-0.7958053617362623,1.2692619507090441,-0.5256382658648514,0.0,0.606301997108449,1.4312338388257524,-0.17446260311892972
603,2029-05-16,band_4,-1.3691019871018677,-0.02542252908834441,0.842448760226142,0.8983184887142674,-0.5846993231053377,0.599870652594052,0.02197427303036161,-0.05034456494411875,0.0099311055204038,0.9168796061217991,0.20986425607677067,-0.48280777831736377,1.3277547051656404,-0.3188976434508727,0.0,0.606301997108449,2.850383407283877,-0.10584807283235985
604,2029-05-16,band_5,-1.3685005805623984,-1.623181437660136,0.5309551997442564,0.5899560406134711,-0.28850909676756564,0.5229682447742797,-1.3127079567830424,-0.8368441255297607,-0.09959684908332128,0.21887738883416347,0.450172265279871,-0.17815263310383064,1.545410388447265,0.8981399058354805,0.0,0.606301997108449,2.81490398492417,1.0338943593988337
605,2029-05-16,band_6,-1.367899174022929,-1.1488088573931259,-0.04012666141308522,0.0462767088625658,-0.5821199198244312,0.09165079419291895,-2.0718412224131146,-0.8154914378293371,-0.9981430924034975,-0.8586626164389797,-0.6600790026635933,-0.6897012361045002,1.6855656193305255,-0.22318337566287122,0.0,0.606301997108449,2.6512756869251763,0.6627758119405693
606,2029-06-16,band_1,-1.3672977674834597,0.1354520856035192,1.3425081882098848,1.3922433685672653,-0.5561830861723719,1.3667157397838594,0.15138757358624697,1.9074032977292406,1.9083514331300149,1.9994276509848579,0.19410778978786017,2.5745125477850097,1.1261541142335643,1.7005182901583744,0.0,0.6640450444521109,0.7264910328682906,0.564369875241514
607,2029-06-16,band_2,-1.3666963609439904,1.4134841063261254e-15,1.3565565025893183,1.4242150138570095,-0.9566975368437723,1.2510474929096345,0.037860316978907634,1.76931813545653,1.897087980733447,2.2757521338625786,0.4593749493846651,8.923050402018332e-16,1.2020091608529035,-1.5510995410468008e-16,0.0,0.6640450444521109,-0.059777350843411,0.0
608,2029-06-16,band_3,-1.3660949544045211,1.4134841063261254e-15,1.370006366324213,1.437820749579071,-1.2942972222538696,1.1748538065639254,-0.04967880269358013,1.3978561038760304,1.3640179846588811,2.3195893224498123,0.5393531531987773,8.923050402018332e-16,1.4095456693706945,-1.5510995410468008e-16,0.0,0.6640450444521109,-0.09697547998303231,0.0
609,2029-06-16,band_4,-1.3654935478650518,1.4134841063261254e-15,1.4150483137838192,1.4753144532417244,-1.2840277477805084,1.1559182225646032,-0.20527527781599808,1.4914048977775773,0.9634174784142633,2.294856026364377,0.45767663213147713,8.923050402018332e-16,1.6530291383158393,-1.5510995410468008e-16,0.0,0.6640450444521109,0.4969684529190208,0.0
610,2029-06-16,band_5,-1.3648921413255826,1.4134841063261254e-15,1.3364562886739086,1.4017618826013918,-1.263486153762295,0.9984831639541574,-1.7546388689247523,0.7842786155463596,0.3000169488887557,2.0779392858700394,1.3257712283658636,8.923050402018332e-16,1.7623016783354177,-1.5510995410468008e-16,0.0,0.6640450444521109,1.5202761674901184,0.0
611,2029-06-16,band_6,-1.3642907347861133,1.4134841063261254e-15,0.43829599018954557,0.667020981439193,-1.2435161639122587,0.8113388561456508,-3.1193396196772767,-0.19572967732441643,-1.1238649883596075,-1.2051068021433313,-0.8564710756213546,8.923050402018332e-16,1.7907194727250229,-1.5510995410468008e-16,0.0,0.6640450444521109,2.186432718464788,0.0
612,2029-07-16,band_1,-1.363689328246644,-0.03263660204883058,1.393798823030026,1.4673261260620518,-1.1522305764492469,1.7040908277482187,0.045840471401605146,2.4607421849700453,2.5200690351743233,1.3357401685541603,-0.3586888983618909,-0.6199066732444743,0.4273923868513392,-0.4094539683908182,0.0,0.7217880917957726,0.2553184210041152,-0.1359025421847379
613,2029-07-16,band_2,-1.3630879217071745,1.4134841063261254e-15,1.403745144628204,1.480320337139464,-1.314126029120173,1.5918582107030894,0.05631182185712672,2.320257514417004,1.6997286506598595,1.4248901074351956,-0.3223855598798137,8.923050402018332e-16,0.5957595050149382,-1.5510995410468008e-16,0.0,0.7217880917957726,-0.4143084445784813,0.0
614,2029-07-16,band_3,-1.3624865151677052,1.4134841063261254e-15,1.4038790322348642,1.4798500040919282,-1.314126029120173,1.4970044838291903,0.05749046335123138,2.262445112468103,1.4229161631433789,1.8081287576317076,-0.24640130204741048,8.923050402018332e-16,0.8244175532049046,-1.5510995410468008e-16,0.0,0.7217880917957726,-0.42766301141085256,0.0
615,2029-07-16,band_4,-1.361885108628236,1.4134841063261254e-15,1.4430380121722652,1.5160830684946234,-1.3072109519516706,1.4257967819503838,-0.01176753253839061,2.233867209067037,1.9633942797447321,1.747452013467148,-0.07050726239070819,8.923050402018332e-16,0.8710920453603838,-1.5510995410468008e-16,0.0,0.7217880917957726,-0.4620499462235502,0.0
616,2029-07-16,band_5,-1.3612837020887667,1.4134841063261254e-15,1.3871871115547887,1.4757820358036036,-1.2755994457560773,1.3910147013784908,-1.2819033795599912,1.6240211029130018,1.2657967130515786,1.507579387805445,0.2791376619212945,8.923050402018332e-16,0.943081787609145,-1.5510995410468008e-16,0.0,0.7217880917957726,-0.5788189853600831,0.0
617,2029-07-16,band_6,-1.3606822955492974,1.4134841063261254e-15,0.7607323914359612,0.9666992294888185,-1.1800202258174282,1.18766573274621,-2.9938472989734457,1.5513632448403696,-0.893937328643926,-1.105439029476235,-0.9417811004910839,8.923050402018332e-16,1.057758654253337,-1.5510995410468008e-16,0.0,0.7217880917957726,-0.45104419228199494,0.0
